user_id,abandoned_product_ids,total_cart_adds,total_views,segment,predicted_profit_90_days,risk_flag
U007301,"P001284, P001866",2.0,5.0,General Potential Customer,158.98120415177232,0.0
U007513,"P000749, P001432",2.0,6.0,General Potential Customer,156.74040329930946,0.0
U005085,"P001344, P001480",2.0,4.0,General Potential Customer,184.1930960732885,0.0
U005080,"P000071, P000307",2.0,8.0,General Potential Customer,84.64045452836436,0.0
U007317,"P000240, P001688",2.0,9.0,General Potential Customer,71.56992721201439,0.0
U005179,"P001354, P001411",2.0,5.0,General Potential Customer,77.22861236097752,0.0
U005183,"P000323, P001450",2.0,9.0,At-Risk Repeat Customer,127.25375584858307,0.0
U005214,"P000511, P000890",2.0,3.0,Recent New Customer,168.9795179803792,0.0
U007438,"P001512, P001934",2.0,2.0,General Potential Customer,168.163142968326,0.0
U005233,"P000534, P001449",2.0,6.0,General Potential Customer,154.48458001652497,0.0
U007443,"P000700, P001651",2.0,8.0,At-Risk Repeat Customer,138.9120082156599,0.0
U007330,"P000671, P001203",2.0,7.0,General Potential Customer,212.50897525075317,1.0
U007445,"P000102, P000837",2.0,5.0,General Potential Customer,95.74386087217175,0.0
U005460,"P001529, P001865",2.0,8.0,General Potential Customer,111.84434957668289,0.0
U005462,"P001049, P001571",2.0,8.0,General Potential Customer,65.46171962155503,0.0
U007446,"P000038, P001254",2.0,4.0,General Potential Customer,116.56051090422565,1.0
U007448,"P000233, P001746",2.0,7.0,Recent New Customer,92.51653246311847,0.0
U007328,"P001246, P001352",2.0,4.0,General Potential Customer,173.56385033985822,0.0
U005220,"P000029, P000485",2.0,11.0,General Potential Customer,163.65766467059635,0.0
U005219,"P000663, P001627",2.0,7.0,Recent New Customer,175.3223686772879,0.0
U007453,"P000377, P001385",2.0,5.0,At-Risk Repeat Customer,144.90910217780953,0.0
U005185,"P000260, P001508",2.0,4.0,General Potential Customer,194.01558193623706,0.0
U005466,"P000319, P001886",2.0,7.0,General Potential Customer,83.57951399972866,0.0
U007456,"P000023, P000185",2.0,4.0,At-Risk Repeat Customer,147.54582963993076,0.0
U005469,"P000035, P001419",2.0,8.0,Recent New Customer,118.13857881512372,0.0
U005204,"P001077, P001937",2.0,7.0,General Potential Customer,74.31267077668669,0.0
U005474,"P000383, P001555",2.0,5.0,Dormant High-Value Customer,116.904241828916,0.0
U005478,"P000158, P001005",2.0,6.0,General Potential Customer,97.26542195848127,0.0
U005200,"P000953, P001400",2.0,3.0,General Potential Customer,113.32244915218112,0.0
U005199,"P001191, P001805",2.0,8.0,General Potential Customer,82.17336687518248,0.0
U005481,"P000656, P001622",2.0,4.0,VVIP Loyal High-Value Customer,155.31700788064467,0.0
U005197,"P001774, P001952",2.0,7.0,General Potential Customer,163.25289772564906,0.0
U007323,"P001088, P001162",2.0,3.0,General Potential Customer,182.2124083936249,0.0
U005491,"P000318, P001869",2.0,3.0,General Potential Customer,177.08878767818655,0.0
U005697,"P000516, P001583",2.0,5.0,General Potential Customer,129.81927982746348,1.0
U007673,"P001382, P001877",2.0,5.0,General Potential Customer,133.32380343160392,0.0
U005699,"P000038, P000425",2.0,6.0,At-Risk Repeat Customer,151.42937145080154,0.0
U007852,"P000644, P001049",2.0,6.0,General Potential Customer,182.40662263622465,0.0
U007864,"P001508, P001910",2.0,1.0,General Potential Customer,127.09839585476148,0.0
U004386,"P000435, P000969",2.0,10.0,General Potential Customer,67.94492383871248,0.0
U007063,"P000678, P001853",2.0,6.0,General Potential Customer,76.46340578112572,0.0
U005957,"P000924, P000958",2.0,8.0,General Potential Customer,127.91771170911325,0.0
U004381,"P000898, P001178",2.0,9.0,Dormant High-Value Customer,140.1268600175622,0.0
U007867,"P000097, P001504",2.0,6.0,Dormant High-Value Customer,78.42002703810962,0.0
U004378,"P000061, P001393",2.0,4.0,General Potential Customer,93.324194459524,0.0
U007874,"P000211, P001392",2.0,6.0,General Potential Customer,82.66309939711455,0.0
U005959,"P000414, P000718",2.0,6.0,Dormant High-Value Customer,148.531593133709,0.0
U005960,"P000060, P000777",2.0,7.0,General Potential Customer,228.285913720898,0.0
U005964,"P001047, P001351",2.0,6.0,General Potential Customer,80.82744601287338,0.0
U004370,"P000222, P000958",2.0,5.0,VVIP Loyal High-Value Customer,140.94712737919832,1.0
U004365,"P000827, P001898",2.0,5.0,General Potential Customer,139.78917282724152,0.0
U004364,"P000399, P001848",2.0,5.0,General Potential Customer,79.54597137439166,0.0
U004360,"P000781, P001181",2.0,0.0,Dormant High-Value Customer,103.27709474716437,1.0
U005975,"P000347, P000369",2.0,4.0,At-Risk Repeat Customer,148.2645436708386,0.0
U007882,"P000041, P000760",2.0,3.0,At-Risk Repeat Customer,106.3439615785773,1.0
U007887,"P000096, P000361",2.0,9.0,General Potential Customer,85.6942500952726,0.0
U007891,"P000588, P001882",2.0,7.0,General Potential Customer,236.8136168069957,1.0
U007046,"P001477, P001948",2.0,5.0,General Potential Customer,88.26125472840067,0.0
U004348,"P001332, P001516",2.0,7.0,General Potential Customer,149.62208563008326,0.0
U004346,"P001269, P001378",2.0,3.0,General Potential Customer,119.31776272504673,0.0
U005984,"P001152, P001541",2.0,2.0,General Potential Customer,76.75020570590003,0.0
U007894,"P000914, P001596",2.0,2.0,General Potential Customer,82.56567972132633,0.0
U004343,"P000339, P001270",2.0,7.0,General Potential Customer,201.95652490965276,0.0
U007898,"P000344, P001089",2.0,10.0,General Potential Customer,239.2875503688941,0.0
U004335,"P000383, P000509",2.0,4.0,At-Risk Repeat Customer,178.46771923930027,0.0
U007068,"P000390, P001098",2.0,7.0,General Potential Customer,129.66101606170585,1.0
U005949,"P000916, P001689",2.0,4.0,General Potential Customer,179.17480560089226,0.0
U007675,"P001021, P001723",2.0,9.0,Dormant High-Value Customer,125.03181181373239,0.0
U005948,"P000259, P001306",2.0,6.0,General Potential Customer,134.4206461525137,0.0
U004462,"P000890, P001811",2.0,2.0,Recent New Customer,146.0497786021241,0.0
U007092,"P001279, P001991",2.0,6.0,General Potential Customer,72.2376358502161,0.0
U007091,"P001640, P001650",2.0,3.0,General Potential Customer,85.48425986161287,0.0
U004459,"P000684, P001955",2.0,3.0,Dormant High-Value Customer,121.31786683205246,0.0
U007088,"P000558, P001689",2.0,8.0,General Potential Customer,111.84434957668289,0.0
U004458,"P000222, P000428",2.0,5.0,General Potential Customer,154.79175987910892,1.0
U004457,"P000826, P001219",2.0,1.0,Dormant High-Value Customer,148.3579348243101,0.0
U004453,"P000352, P000861",2.0,9.0,VVIP Loyal High-Value Customer,63.40534773317378,0.0
U004442,"P001362, P001661",2.0,9.0,General Potential Customer,159.49852540202997,0.0
U004436,"P000832, P001616",2.0,4.0,Dormant High-Value Customer,188.45263496336506,0.0
U005927,"P000445, P000644",2.0,2.0,General Potential Customer,82.02603930605731,0.0
U005929,"P000441, P000470",2.0,4.0,VVIP Loyal High-Value Customer,165.43205219050165,0.0
U004431,"P000225, P000268",2.0,3.0,Dormant High-Value Customer,196.2913905439753,0.0
U005930,"P000797, P001905",2.0,4.0,General Potential Customer,82.56567972132633,0.0
U004430,"P000173, P001234",2.0,7.0,General Potential Customer,151.39572982366312,1.0
U007825,"P000240, P000265",2.0,6.0,General Potential Customer,105.02259788266153,0.0
U007827,"P001337, P001579",2.0,9.0,VVIP Loyal High-Value Customer,140.6909009549978,0.0
U007080,"P000379, P000749",2.0,2.0,At-Risk Repeat Customer,84.97101822930135,0.0
U007078,"P000021, P000886",2.0,10.0,General Potential Customer,189.02722552375113,0.0
U007077,"P000120, P001105",2.0,7.0,General Potential Customer,136.7903826745976,0.0
U004414,"P000114, P001689",2.0,4.0,General Potential Customer,73.43622914340003,0.0
U007838,"P000301, P001905",2.0,5.0,Dormant High-Value Customer,136.78130808515158,1.0
U007839,"P000204, P001736",2.0,8.0,Dormant High-Value Customer,157.18031528840294,1.0
U007840,"P001417, P001596",2.0,7.0,Recent New Customer,92.51653246311847,0.0
U007843,"P001781, P001956",2.0,8.0,General Potential Customer,89.71746188344454,0.0
U004399,"P000715, P001523",2.0,4.0,General Potential Customer,151.44623481787,0.0
U007073,"P000812, P001060",2.0,4.0,General Potential Customer,78.12262897812963,0.0
U007901,"P000454, P000498",2.0,4.0,Dormant High-Value Customer,151.46152205240583,1.0
U007902,"P000598, P000909",2.0,6.0,At-Risk Repeat Customer,178.01570646192252,0.0
U005988,"P000749, P001801",2.0,5.0,General Potential Customer,79.80904911366984,0.0
U007044,"P000686, P001177",2.0,8.0,General Potential Customer,175.0863580516874,1.0
U004236,"P001336, P001373",2.0,7.0,General Potential Customer,170.04483391769762,1.0
U004229,"P000238, P001759",2.0,5.0,General Potential Customer,75.53291243751768,0.0
U007953,"P000456, P001562",2.0,1.0,General Potential Customer,107.68021571588261,0.0
U007954,"P000220, P000410",2.0,4.0,General Potential Customer,93.27252200633559,0.0
U007957,"P000205, P000445",2.0,5.0,At-Risk Repeat Customer,288.59307665551523,1.0
U004222,"P000564, P001494",2.0,10.0,General Potential Customer,264.5021426648851,0.0
U006068,"P000949, P001955",2.0,5.0,Dormant High-Value Customer,134.4206461525137,0.0
U007012,"P000482, P001929",2.0,5.0,General Potential Customer,133.32380343160392,0.0
U004219,"P000736, P000789",2.0,6.0,General Potential Customer,114.87255903284449,0.0
U007010,"P001606, P002000",2.0,6.0,General Potential Customer,90.65878870725483,0.0
U006088,"P000623, P001113",2.0,6.0,Dormant High-Value Customer,226.14685241621714,0.0
U007959,"P000026, P001027",2.0,7.0,General Potential Customer,84.3523621664371,0.0
U007962,"P000092, P000156",2.0,5.0,General Potential Customer,82.67640493920648,0.0
U007969,"P000038, P001471",2.0,1.0,General Potential Customer,135.19770564350745,0.0
U006997,"P001315, P001388",2.0,4.0,General Potential Customer,117.37005956697257,1.0
U004193,"P001123, P001310",2.0,5.0,General Potential Customer,77.72867253433131,0.0
U006104,"P001192, P001228",2.0,6.0,VVIP Loyal High-Value Customer,137.20734524247473,1.0
U004184,"P000598, P001306",2.0,3.0,General Potential Customer,258.43768121811513,0.0
U004178,"P000084, P001264",2.0,5.0,General Potential Customer,78.79752887225872,0.0
U007977,"P000814, P001160",2.0,8.0,At-Risk Repeat Customer,82.29664148230022,0.0
U007979,"P000753, P001100",2.0,2.0,General Potential Customer,81.91446903257402,0.0
U006992,"P000397, P000537",2.0,5.0,General Potential Customer,78.79752887225872,0.0
U004165,"P000279, P000459",2.0,7.0,Dormant High-Value Customer,183.8200988829216,0.0
U006111,"P000079, P001862",2.0,5.0,General Potential Customer,92.82874359432701,0.0
U006113,"P000292, P000690",2.0,5.0,General Potential Customer,168.84274413568968,0.0
U007987,"P000334, P001834",2.0,5.0,Dormant High-Value Customer,193.9681537008875,0.0
U004159,"P000481, P000545",2.0,7.0,General Potential Customer,98.65868707665173,0.0
U004240,"P000032, P001997",2.0,5.0,General Potential Customer,75.26819642070537,0.0
U006062,"P000240, P001301",2.0,9.0,General Potential Customer,140.7861849893787,1.0
U004252,"P000233, P001981",2.0,6.0,General Potential Customer,80.37030362676829,0.0
U004282,"P001139, P001750",2.0,5.0,At-Risk Repeat Customer,157.76317910801032,0.0
U007906,"P000165, P001145",2.0,3.0,General Potential Customer,143.1925751397211,0.0
U007034,"P000035, P000376",2.0,3.0,General Potential Customer,79.1277812222859,0.0
U006006,"P000396, P000539",2.0,7.0,General Potential Customer,150.92794285345363,0.0
U004313,"P000955, P001790",2.0,4.0,General Potential Customer,187.03358126392612,0.0
U007031,"P001118, P001281",2.0,7.0,General Potential Customer,260.0153053745369,0.0
U004297,"P000265, P000745",2.0,7.0,Dormant High-Value Customer,151.22952405280952,0.0
U006016,"P000394, P001426",2.0,6.0,General Potential Customer,76.46340578112572,0.0
U005385,"P000033, P001946",2.0,6.0,VVIP Loyal High-Value Customer,142.79555002653072,1.0
U004294,"P000333, P001100",2.0,9.0,General Potential Customer,119.69599567934759,1.0
U006025,"P001161, P001862",2.0,8.0,General Potential Customer,198.92611946228652,0.0
U006029,"P000404, P000632",2.0,5.0,General Potential Customer,164.45886684715052,0.0
U004289,"P001187, P001651",2.0,4.0,VVIP Loyal High-Value Customer,141.56954545898515,0.0
U007027,"P000641, P000915",2.0,7.0,At-Risk Repeat Customer,129.36175323684733,0.0
U004256,"P000286, P001801",2.0,9.0,General Potential Customer,167.62044582783045,0.0
U007923,"P000704, P001273",2.0,4.0,General Potential Customer,128.1870368357555,0.0
U007016,"P000574, P001474",2.0,7.0,General Potential Customer,151.66369462428983,0.0
U007924,"P000754, P000941",2.0,0.0,At-Risk Repeat Customer,84.97101822930135,0.0
U004272,"P001303, P001787",2.0,8.0,Recent New Customer,172.13512758341074,0.0
U004270,"P001028, P001767",2.0,3.0,General Potential Customer,205.06116234537134,0.0
U004265,"P000753, P000924",2.0,6.0,VVIP Loyal High-Value Customer,139.89066976646205,0.0
U004264,"P000021, P001905",2.0,1.0,General Potential Customer,122.62124122051902,0.0
U007930,"P000462, P000787",2.0,5.0,VVIP Loyal High-Value Customer,136.859519068304,1.0
U007931,"P000289, P001459",2.0,5.0,Recent New Customer,86.59910343967158,0.0
U006052,"P000398, P001104",2.0,11.0,Recent New Customer,218.89139454682513,0.0
U007015,"P000470, P001524",2.0,1.0,Dormant High-Value Customer,236.2123604425852,0.0
U006055,"P000428, P001995",2.0,2.0,General Potential Customer,109.50616760958057,0.0
U004465,"P000233, P001086",2.0,3.0,General Potential Customer,78.89164941344457,0.0
U005918,"P000524, P001708",2.0,5.0,Dormant High-Value Customer,227.2677385877285,0.0
U004472,"P000446, P001987",2.0,8.0,General Potential Customer,153.45379474726806,0.0
U005823,"P000296, P000532",2.0,9.0,General Potential Customer,90.59319344893596,0.0
U004714,"P001878, P001911",2.0,10.0,General Potential Customer,157.6794228922078,0.0
U004712,"P000512, P001921",2.0,7.0,General Potential Customer,140.7861849893787,1.0
U005757,"P000432, P001823",2.0,5.0,General Potential Customer,169.6279552864728,0.0
U004708,"P001224, P001243",2.0,5.0,General Potential Customer,125.27574955358413,0.0
U004706,"P000074, P001661",2.0,8.0,Dormant High-Value Customer,186.1708908651521,0.0
U007164,"P000397, P001962",2.0,7.0,VVIP Loyal High-Value Customer,136.45424451713646,0.0
U007163,"P001490, P001719",2.0,5.0,General Potential Customer,177.2418694844959,0.0
U005769,"P000899, P001091",2.0,4.0,Recent New Customer,132.2206939697549,0.0
U004703,"P001034, P001784",2.0,4.0,General Potential Customer,87.79241634286224,0.0
U007152,"P001143, P001860",2.0,3.0,General Potential Customer,188.2960388954952,0.0
U005779,"P000577, P001630",2.0,3.0,General Potential Customer,110.24999788204516,1.0
U004698,"P001787, P001873",2.0,4.0,General Potential Customer,148.531593133709,0.0
U007146,"P000078, P001392",2.0,8.0,General Potential Customer,133.8020925082736,0.0
U004696,"P000037, P001711",2.0,7.0,General Potential Customer,188.94627643091172,0.0
U004691,"P000635, P001647",2.0,5.0,General Potential Customer,108.48939562720977,0.0
U005788,"P000709, P001965",2.0,7.0,Dormant High-Value Customer,173.79085486580055,0.0
U005789,"P000233, P000472",2.0,4.0,Recent New Customer,219.0718794816825,0.0
U007723,"P000818, P001905",2.0,4.0,At-Risk Repeat Customer,131.91284219140596,1.0
U004674,"P001406, P001614",2.0,4.0,At-Risk Repeat Customer,148.7926439886803,0.0
U005796,"P000217, P001683",2.0,8.0,General Potential Customer,176.77581493125905,0.0
U007141,"P001442, P001952",2.0,3.0,General Potential Customer,129.7323236174775,0.0
U005813,"P001235, P001856",2.0,10.0,General Potential Customer,68.37272905495601,0.0
U004662,"P001509, P001831",2.0,2.0,At-Risk Repeat Customer,115.80338328814628,0.0
U004661,"P001812, P001885",2.0,5.0,VVIP Loyal High-Value Customer,138.9120082156599,0.0
U005820,"P001516, P001680",2.0,8.0,Dormant High-Value Customer,81.39341157043205,0.0
U007728,"P000467, P001742",2.0,5.0,General Potential Customer,75.53291243751768,0.0
U004645,"P000240, P001226",2.0,7.0,Dormant High-Value Customer,162.3641199042363,0.0
U007171,"P000027, P000232",2.0,4.0,VVIP Loyal High-Value Customer,142.91992864182458,0.0
U004717,"P000797, P001959",2.0,5.0,VVIP Loyal High-Value Customer,126.41517781748925,0.0
U004718,"P001033, P001869",2.0,6.0,General Potential Customer,162.4957764632778,1.0
U007686,"P001461, P001574",2.0,6.0,General Potential Customer,76.46340578112572,0.0
U004772,"P000312, P000445",2.0,4.0,At-Risk Repeat Customer,152.14808548170942,1.0
U007677,"P000039, P000452",2.0,5.0,General Potential Customer,77.16862283338283,0.0
U007679,"P001320, P001712",2.0,6.0,General Potential Customer,168.00750483015872,0.0
U007682,"P001789, P001914",2.0,7.0,Dormant High-Value Customer,115.40120602221036,0.0
U005707,"P000051, P001352",2.0,4.0,Dormant High-Value Customer,174.11976480823947,0.0
U005710,"P000130, P000888",2.0,7.0,Dormant High-Value Customer,163.79089736021575,1.0
U007202,"P001329, P001469",2.0,10.0,General Potential Customer,151.37535973327778,0.0
U004761,"P000781, P001230",2.0,6.0,General Potential Customer,163.7061618045422,0.0
U005714,"P000429, P001314",2.0,7.0,Recent New Customer,100.5945187183361,0.0
U005715,"P001233, P001765",2.0,10.0,General Potential Customer,149.49957505604488,0.0
U005716,"P000338, P000654",2.0,8.0,General Potential Customer,82.17336687518248,0.0
U005722,"P000954, P001055",2.0,6.0,General Potential Customer,72.78937547324396,0.0
U007690,"P001527, P001606",2.0,7.0,General Potential Customer,210.49306952803295,0.0
U004720,"P000031, P000651",2.0,5.0,General Potential Customer,196.44574182681487,0.0
U004756,"P000450, P001548",2.0,5.0,General Potential Customer,128.1840260931458,1.0
