product_id,product_name,category,brand,price,avg_rating_overall,rating_30d,total_risk_reviews,top_pain_points,action_required
P000659,Harbor Strong,Automotive,Harbor,501.37,4.0,5.0,1,"expected, quality, poor",Product Team Review
P000119,Pulse Order,Clothing,Pulse,265.21,3.0,,1,"arrived, damaged",Product Team Review
P000660,Orion Red,Automotive,Orion,638.51,3.75,,1,"arrived, damaged",Product Team Review
P000118,NeoTech Professor,Groceries,NeoTech,13.13,3.44,,1,"expected, quality, poor",Product Team Review
P000666,Harbor By,Electronics,Harbor,367.54,2.62,5.0,1,"arrived, damaged",Product Team Review
P000669,Acme Personal,Toys,Acme,36.42,3.56,3.0,1,"arrived, damaged",Product Team Review
P000111,GreenLeaf Bar,Clothing,GreenLeaf,55.21,3.8,4.0,1,"expected, quality, poor",Product Team Review
P000110,Zenith Coach,Clothing,Zenith,154.67,2.67,,1,"expected, quality, poor",Product Team Review
P000107,GreenLeaf Throughout,Books,GreenLeaf,118.51,3.23,,1,"arrived, damaged",Product Team Review
P000645,Everest Try,Beauty,Everest,63.98,3.42,,1,"arrived, damaged",Product Team Review
P000140,NeoTech Center,Pet Supplies,NeoTech,20.93,3.55,,1,"arrived, damaged",Product Team Review
P000166,Harbor Significant,Toys,Harbor,103.35,4.0,5.0,1,"arrived, damaged",Product Team Review
P000640,Zenith Rise,Automotive,Zenith,130.31,4.33,,1,"arrived, damaged",Product Team Review
P000611,Astra Production,Beauty,Astra,108.27,4.29,5.0,1,"arrived, damaged",Product Team Review
P000163,GreenLeaf Simply,Beauty,GreenLeaf,31.44,3.3,4.0,1,"arrived, damaged",Product Team Review
P000612,Nimbus Successful,Pet Supplies,Nimbus,92.36,4.11,1.0,1,"arrived, damaged",Product Team Review
P000156,Harbor Difference,Books,Harbor,51.52,3.5,,1,"arrived, damaged",Product Team Review
P000617,Astra Free,Beauty,Astra,45.28,2.5,,1,"arrived, damaged",Product Team Review
P000619,GreenLeaf Idea,Electronics,GreenLeaf,279.09,3.9,,1,"arrived, damaged",Product Team Review
P000620,Orion Consider,Groceries,Orion,9.49,4.0,,1,"expected, quality, poor",Product Team Review
P000621,Astra Daughter,Toys,Astra,7.92,3.46,3.5,1,"expected, quality, poor",Product Team Review
P000623,Pulse Pass,Books,Pulse,52.95,2.6,,1,"expected, quality, poor",Product Team Review
P000624,Harbor Defense,Groceries,Harbor,29.41,3.57,,1,"expected, quality, poor",Product Team Review
P000625,Acme Pass,Toys,Acme,142.94,3.75,,1,"arrived, damaged",Product Team Review
P000627,Pulse Claim,Toys,Pulse,45.74,2.83,,1,"expected, quality, poor",Product Team Review
P000630,Harbor Audience,Pet Supplies,Harbor,104.55,4.0,,1,"arrived, damaged",Product Team Review
P000632,Solace Show,Automotive,Solace,874.11,3.25,4.0,1,"expected, quality, poor",Product Team Review
P000144,GreenLeaf Interview,Automotive,GreenLeaf,224.43,3.42,,1,"expected, quality, poor",Product Team Review
P000143,Astra Pressure,Home & Kitchen,Astra,96.76,3.69,4.0,1,"arrived, damaged",Product Team Review
P000637,Nimbus Everything,Pet Supplies,Nimbus,4.87,3.2,5.0,1,"arrived, damaged",Product Team Review
P000638,Everest Beautiful,Toys,Everest,76.4,3.5,,1,"arrived, damaged",Product Team Review
P000141,Harbor Since,Automotive,Harbor,332.57,3.56,,1,"arrived, damaged",Product Team Review
P000230,Astra Well,Clothing,Astra,174.94,3.67,,1,"arrived, damaged",Product Team Review
P000233,Zenith Might,Sports,Zenith,173.94,3.56,,1,"expected, quality, poor",Product Team Review
P000530,NeoTech Close,Sports,NeoTech,182.23,3.2,,1,"arrived, damaged",Product Team Review
P000336,Acme Outside,Clothing,Acme,121.89,2.75,,1,"expected, quality, poor",Product Team Review
P000430,GreenLeaf Own,Groceries,GreenLeaf,5.35,4.0,,1,"arrived, damaged",Product Team Review
P000431,Zenith Skin,Books,Zenith,27.08,4.4,5.0,1,"expected, quality, poor",Product Team Review
P000331,Everest Million,Sports,Everest,112.6,3.82,2.0,1,"arrived, damaged",Product Team Review
P000432,Harbor Develop,Pet Supplies,Harbor,58.1,3.5,,1,"expected, quality, poor",Product Team Review
P000433,NeoTech Ask,Pet Supplies,NeoTech,5.28,3.6,2.0,1,"arrived, damaged",Product Team Review
P000436,GreenLeaf Student,Books,GreenLeaf,29.24,3.0,,1,"expected, quality, poor",Product Team Review
P000325,Solace Down,Sports,Solace,114.24,3.4,3.0,1,"expected, quality, poor",Product Team Review
P000324,Harbor Visit,Toys,Harbor,60.11,3.42,1.0,1,"expected, quality, poor",Product Team Review
P000438,Orion Pm,Home & Kitchen,Orion,167.79,3.83,,1,"expected, quality, poor",Product Team Review
P000323,Orion Speech,Electronics,Orion,694.32,3.5,,1,"expected, quality, poor",Product Team Review
P000441,Nimbus Significant,Sports,Nimbus,105.75,3.78,,1,"expected, quality, poor",Product Team Review
P000444,Everest Opportunity,Groceries,Everest,28.92,3.44,3.0,1,"expected, quality, poor",Product Team Review
P000445,Willow Sit,Pet Supplies,Willow,11.9,3.17,,1,"arrived, damaged",Product Team Review
P000451,Solace Camera,Electronics,Solace,228.61,4.0,,1,"expected, quality, poor",Product Team Review
P000314,Everest According,Books,Everest,79.29,3.2,,1,"expected, quality, poor",Product Team Review
P000313,Orion Tonight,Books,Orion,70.39,3.64,4.0,1,"arrived, damaged",Product Team Review
P000456,Zenith Building,Pet Supplies,Zenith,24.35,3.83,,1,"expected, quality, poor",Product Team Review
P000306,Everest Air,Sports,Everest,199.78,3.67,,1,"expected, quality, poor",Product Team Review
P000459,Nimbus Next,Toys,Nimbus,74.6,2.62,,1,"arrived, damaged",Product Team Review
P000303,Willow Note,Electronics,Willow,1535.55,3.78,,1,"arrived, damaged",Product Team Review
P000335,NeoTech Cost,Beauty,NeoTech,93.49,3.5,,1,"expected, quality, poor",Product Team Review
P000422,Everest Fire,Clothing,Everest,257.15,3.54,,1,"arrived, damaged",Product Team Review
P000236,NeoTech Process,Pet Supplies,NeoTech,42.76,3.73,2.0,1,"expected, quality, poor",Product Team Review
P000338,Everest Nor,Books,Everest,16.48,3.43,4.0,1,"expected, quality, poor",Product Team Review
P000372,Solace Particular,Pet Supplies,Solace,100.33,3.5,3.0,1,"expected, quality, poor",Product Team Review
P000376,Zenith Color,Automotive,Zenith,549.81,3.22,,1,"expected, quality, poor",Product Team Review
P000377,GreenLeaf Eat,Toys,GreenLeaf,95.77,3.25,2.67,1,"expected, quality, poor",Product Team Review
P000367,Willow West,Books,Willow,38.32,3.17,,1,"expected, quality, poor",Product Team Review
P000386,Pulse Born,Automotive,Pulse,495.1,3.6,,1,"expected, quality, poor",Product Team Review
P000388,GreenLeaf Discover,Clothing,GreenLeaf,252.09,3.56,3.0,1,"arrived, damaged",Product Team Review
P000390,Acme Coach,Groceries,Acme,24.1,3.8,2.0,1,"expected, quality, poor",Product Team Review
P000391,Nimbus Establish,Home & Kitchen,Nimbus,74.41,3.64,,1,"expected, quality, poor",Product Team Review
P000355,Orion Whatever,Electronics,Orion,577.93,3.67,,1,"expected, quality, poor",Product Team Review
P000395,Harbor Opportunity,Books,Harbor,56.04,3.44,,1,"arrived, damaged",Product Team Review
P000396,Willow Result,Pet Supplies,Willow,6.95,3.89,5.0,1,"expected, quality, poor",Product Team Review
P000398,Nimbus Mr,Pet Supplies,Nimbus,108.65,4.0,,1,"arrived, damaged",Product Team Review
P000401,Astra Discuss,Automotive,Astra,291.84,3.56,,1,"arrived, damaged",Product Team Review
P000343,Acme Others,Home & Kitchen,Acme,75.19,3.44,,1,"expected, quality, poor",Product Team Review
P000407,Acme Improve,Toys,Acme,18.79,2.89,4.0,1,"expected, quality, poor",Product Team Review
P000410,Nimbus Surface,Beauty,Nimbus,83.41,3.67,,1,"arrived, damaged",Product Team Review
P000411,Acme Common,Pet Supplies,Acme,50.96,3.67,3.0,1,"expected, quality, poor",Product Team Review
P000413,Solace Follow,Beauty,Solace,6.79,4.0,,1,"expected, quality, poor",Product Team Review
P000340,Zenith Life,Groceries,Zenith,20.74,3.77,4.0,1,"expected, quality, poor",Product Team Review
P000416,Nimbus Only,Home & Kitchen,Nimbus,54.42,2.67,,1,"expected, quality, poor",Product Team Review
P000461,Nimbus Family,Electronics,Nimbus,1700.35,3.86,,1,"expected, quality, poor",Product Team Review
P000302,Zenith Together,Pet Supplies,Zenith,47.73,3.64,,1,"expected, quality, poor",Product Team Review
P000462,Harbor Who,Beauty,Harbor,142.59,4.0,,1,"expected, quality, poor",Product Team Review
P000300,Astra May,Groceries,Astra,26.88,3.0,4.0,1,"arrived, damaged",Product Team Review
P000265,GreenLeaf Move,Home & Kitchen,GreenLeaf,163.19,3.25,,1,"arrived, damaged",Product Team Review
P000496,Willow Property,Toys,Willow,100.66,3.64,,1,"arrived, damaged",Product Team Review
P000261,Orion Indicate,Books,Orion,54.65,4.25,2.0,1,"expected, quality, poor",Product Team Review
P000500,NeoTech Security,Beauty,NeoTech,38.54,3.5,5.0,1,"expected, quality, poor",Product Team Review
P000502,Orion Student,Sports,Orion,442.12,2.67,,1,"arrived, damaged",Product Team Review
P000503,Harbor Cup,Clothing,Harbor,90.57,3.5,3.5,1,"expected, quality, poor",Product Team Review
P000507,Willow Beyond,Home & Kitchen,Willow,208.34,3.5,3.5,1,"expected, quality, poor",Product Team Review
P000509,NeoTech Throw,Electronics,NeoTech,538.42,3.82,,1,"expected, quality, poor",Product Team Review
P000254,Everest Simple,Pet Supplies,Everest,109.05,3.44,,1,"arrived, damaged",Product Team Review
P000510,Zenith Guy,Sports,Zenith,105.34,3.2,,1,"arrived, damaged",Product Team Review
P000512,Nimbus Knowledge,Sports,Nimbus,101.36,4.17,,1,"expected, quality, poor",Product Team Review
P000250,Harbor Seek,Sports,Harbor,162.91,3.25,,1,"arrived, damaged",Product Team Review
P000515,Zenith Treatment,Toys,Zenith,21.15,3.67,5.0,1,"arrived, damaged",Product Team Review
P000517,Nimbus Those,Beauty,Nimbus,60.55,3.5,,1,"expected, quality, poor",Product Team Review
P000248,Solace Street,Beauty,Solace,40.54,3.71,,1,"arrived, damaged",Product Team Review
P000519,Pulse Money,Electronics,Pulse,769.71,3.56,5.0,1,"arrived, damaged",Product Team Review
P000241,Orion Idea,Clothing,Orion,148.45,3.25,,1,"expected, quality, poor",Product Team Review
P000522,Harbor Medical,Clothing,Harbor,17.96,4.5,,1,"expected, quality, poor",Product Team Review
P000238,Harbor Follow,Sports,Harbor,168.05,3.29,,1,"arrived, damaged",Product Team Review
P000237,Zenith Thus,Automotive,Zenith,191.89,3.86,,1,"arrived, damaged",Product Team Review
P000495,Pulse Down,Groceries,Pulse,21.2,4.0,,1,"expected, quality, poor",Product Team Review
P000493,Pulse Manage,Beauty,Pulse,113.45,3.8,4.0,1,"arrived, damaged",Product Team Review
P000492,Nimbus Who,Books,Nimbus,36.16,3.86,4.0,1,"expected, quality, poor",Product Team Review
P000285,Solace Foot,Beauty,Solace,12.79,3.38,,1,"expected, quality, poor",Product Team Review
P000297,Everest Deep,Automotive,Everest,902.48,3.67,3.0,1,"expected, quality, poor",Product Team Review
P000468,Astra Dream,Sports,Astra,36.4,2.91,,1,"expected, quality, poor",Product Team Review
P000471,NeoTech While,Sports,NeoTech,181.71,4.0,,1,"expected, quality, poor",Product Team Review
P000289,NeoTech Position,Books,NeoTech,68.32,3.4,,1,"expected, quality, poor",Product Team Review
P000474,GreenLeaf Significant,Sports,GreenLeaf,283.17,2.6,2.0,1,"arrived, damaged",Product Team Review
P000475,Willow Also,Home & Kitchen,Willow,191.79,3.1,,1,"arrived, damaged",Product Team Review
P000288,Acme He,Beauty,Acme,106.67,3.83,3.67,1,"arrived, damaged",Product Team Review
P000269,Zenith Clear,Pet Supplies,Zenith,74.5,2.5,,1,"expected, quality, poor",Product Team Review
P000478,Zenith Within,Clothing,Zenith,199.79,3.45,,1,"arrived, damaged",Product Team Review
P000479,Astra Hospital,Pet Supplies,Astra,92.17,3.57,4.0,1,"arrived, damaged",Product Team Review
P000480,Harbor Enjoy,Pet Supplies,Harbor,60.33,3.88,2.0,1,"expected, quality, poor",Product Team Review
P000481,Harbor Enter,Home & Kitchen,Harbor,299.45,3.17,3.0,1,"expected, quality, poor",Product Team Review
P000279,Zenith World,Beauty,Zenith,114.56,3.0,,1,"expected, quality, poor",Product Team Review
P000274,Acme Break,Electronics,Acme,1197.44,3.5,,1,"expected, quality, poor",Product Team Review
P000272,Nimbus Process,Electronics,Nimbus,570.1,3.5,3.0,1,"arrived, damaged",Product Team Review
P000271,Willow Include,Pet Supplies,Willow,117.63,2.5,,1,"expected, quality, poor",Product Team Review
P000105,Acme Lead,Sports,Acme,146.49,3.6,4.0,1,"arrived, damaged",Product Team Review
P000180,Orion Upon,Home & Kitchen,Orion,400.2,3.6,,1,"expected, quality, poor",Product Team Review
P000100,Nimbus Night,Books,Nimbus,53.39,3.67,,1,"expected, quality, poor",Product Team Review
P000087,Pulse Fine,Home & Kitchen,Pulse,339.43,3.2,,1,"expected, quality, poor",Product Team Review
P000018,Solace A,Home & Kitchen,Solace,47.18,4.0,3.5,1,"expected, quality, poor",Product Team Review
P000085,Astra Make,Automotive,Astra,462.62,3.43,,1,"expected, quality, poor",Product Team Review
P000758,NeoTech Guess,Automotive,NeoTech,236.7,3.57,,1,"arrived, damaged",Product Team Review
P000693,GreenLeaf Job,Groceries,GreenLeaf,1.11,3.22,,1,"arrived, damaged",Product Team Review
P000742,Everest Read,Books,Everest,3.69,3.57,,1,"arrived, damaged",Product Team Review
P000075,Everest Look,Automotive,Everest,143.79,3.2,,1,"arrived, damaged",Product Team Review
P000074,Willow Week,Toys,Willow,40.24,3.75,,1,"arrived, damaged",Product Team Review
P000011,GreenLeaf They,Pet Supplies,GreenLeaf,2.99,3.57,,1,"expected, quality, poor",Product Team Review
P000686,Willow Bring,Clothing,Willow,29.92,3.0,,1,"arrived, damaged",Product Team Review
P000056,Astra One,Groceries,Astra,16.78,3.75,,1,"expected, quality, poor",Product Team Review
P000055,Astra Our,Electronics,Astra,949.73,3.0,5.0,1,"expected, quality, poor",Product Team Review
P000009,Harbor Go,Home & Kitchen,Harbor,253.18,3.0,1.0,1,"expected, quality, poor",Product Team Review
P000690,NeoTech Interesting,Home & Kitchen,NeoTech,368.82,3.86,,1,"expected, quality, poor",Product Team Review
P000705,Zenith Form,Pet Supplies,Zenith,62.05,4.29,3.0,1,"expected, quality, poor",Product Team Review
P000043,Acme Significant,Clothing,Acme,148.55,4.33,,1,"arrived, damaged",Product Team Review
P000044,NeoTech Possible,Toys,NeoTech,53.51,3.5,,1,"expected, quality, poor",Product Team Review
P000090,Pulse Arm,Groceries,Pulse,3.69,3.56,,1,"arrived, damaged",Product Team Review
P000033,Pulse Officer,Toys,Pulse,44.46,3.0,,1,"expected, quality, poor",Product Team Review
P000696,Solace Glass,Automotive,Solace,110.1,3.17,,1,"arrived, damaged",Product Team Review
P000065,Astra Community,Toys,Astra,32.09,3.67,3.0,1,"arrived, damaged",Product Team Review
P000036,Orion Laugh,Sports,Orion,81.88,3.43,,1,"expected, quality, poor",Product Team Review
P000035,Everest Choose,Electronics,Everest,438.46,3.73,,1,"expected, quality, poor",Product Team Review
P000080,Acme Discuss,Pet Supplies,Acme,24.52,3.64,4.0,1,"expected, quality, poor",Product Team Review
P000039,NeoTech A,Clothing,NeoTech,33.41,3.71,,1,"expected, quality, poor",Product Team Review
P000034,Everest Figure,Automotive,Everest,260.02,3.0,,1,"expected, quality, poor",Product Team Review
P000016,Zenith Current,Groceries,Zenith,9.53,3.17,,1,"arrived, damaged",Product Team Review
P000761,Willow Perform,Pet Supplies,Willow,57.87,3.9,3.0,1,"expected, quality, poor",Product Team Review
P000061,Astra Fly,Automotive,Astra,369.87,3.45,,1,"arrived, damaged",Product Team Review
P000762,Everest Response,Clothing,Everest,185.46,3.53,,1,"arrived, damaged",Product Team Review
P000745,Nimbus Today,Electronics,Nimbus,1248.13,2.67,,1,"expected, quality, poor",Product Team Review
P000764,Harbor Much,Sports,Harbor,226.24,4.12,,1,"arrived, damaged",Product Team Review
P000715,Astra Style,Books,Astra,49.84,3.12,,1,"arrived, damaged",Product Team Review
P000083,Harbor Spring,Toys,Harbor,126.24,3.25,5.0,1,"arrived, damaged",Product Team Review
P000698,Everest Represent,Pet Supplies,Everest,48.4,3.33,3.0,1,"arrived, damaged",Product Team Review
P000765,Everest Show,Toys,Everest,114.03,3.4,,1,"expected, quality, poor",Product Team Review
P000697,Solace Ready,Electronics,Solace,1176.0,3.1,,1,"arrived, damaged",Product Team Review
P000744,Acme Arrive,Pet Supplies,Acme,88.68,3.56,4.0,1,"arrived, damaged",Product Team Review
P000740,Orion Mention,Books,Orion,73.39,3.4,,1,"expected, quality, poor",Product Team Review
P000089,Harbor Necessary,Sports,Harbor,43.43,3.33,2.0,1,"expected, quality, poor",Product Team Review
P000722,NeoTech Build,Clothing,NeoTech,104.02,3.88,3.0,1,"arrived, damaged",Product Team Review
P000682,Nimbus Stage,Automotive,Nimbus,541.92,3.88,5.0,1,"expected, quality, poor",Product Team Review
P000751,Willow At,Books,Willow,2.72,3.91,,1,"arrived, damaged",Product Team Review
P000739,Everest Shake,Beauty,Everest,70.13,3.67,,1,"arrived, damaged",Product Team Review
P000756,Solace Resource,Toys,Solace,31.72,3.83,,1,"expected, quality, poor",Product Team Review
P000737,Zenith Pm,Clothing,Zenith,92.23,4.22,5.0,1,"expected, quality, poor",Product Team Review
P000030,Willow Budget,Clothing,Willow,139.45,3.0,,1,"arrived, damaged",Product Team Review
P000094,Solace Ten,Sports,Solace,41.49,3.0,,1,"expected, quality, poor",Product Team Review
P000048,NeoTech Major,Books,NeoTech,70.33,3.7,,1,"expected, quality, poor",Product Team Review
P000679,Orion Clearly,Automotive,Orion,496.78,3.78,,1,"arrived, damaged",Product Team Review
P000707,Astra Another,Toys,Astra,26.0,3.82,,1,"expected, quality, poor",Product Team Review
P000708,Nimbus Under,Beauty,Nimbus,208.74,3.43,,1,"expected, quality, poor",Product Team Review
P000097,Zenith Movie,Groceries,Zenith,31.94,3.67,,1,"expected, quality, poor",Product Team Review
P000071,Willow Approach,Clothing,Willow,138.82,3.79,,1,"arrived, damaged",Product Team Review
P000731,Pulse Treat,Electronics,Pulse,1236.42,3.82,,1,"arrived, damaged",Product Team Review
P000028,Astra Road,Automotive,Astra,313.89,3.82,,1,"arrived, damaged",Product Team Review
P000032,Orion Itself,Clothing,Orion,265.99,3.67,4.5,1,"expected, quality, poor",Product Team Review
P000681,Acme Keep,Electronics,Acme,1708.2,3.43,4.0,1,"expected, quality, poor",Product Team Review
P000747,Willow Continue,Beauty,Willow,126.37,3.2,,1,"expected, quality, poor",Product Team Review
P000683,Orion Paper,Toys,Orion,15.22,3.0,1.0,1,"expected, quality, poor",Product Team Review
P000025,Zenith About,Automotive,Zenith,631.84,3.4,,1,"arrived, damaged",Product Team Review
P000750,Astra Leader,Beauty,Astra,44.38,3.62,,1,"arrived, damaged",Product Team Review
P000026,Pulse Such,Automotive,Pulse,742.47,3.29,,1,"arrived, damaged",Product Team Review
P000684,GreenLeaf Reveal,Groceries,GreenLeaf,26.34,3.54,4.0,1,"expected, quality, poor",Product Team Review
P000768,Harbor Wind,Pet Supplies,Harbor,50.78,3.9,,1,"expected, quality, poor",Product Team Review
P000045,Nimbus Wrong,Automotive,Nimbus,36.34,3.67,,1,"expected, quality, poor",Product Team Review
