product_id,product_name,category,brand,price,avg_rating_overall,rating_30d,rating_45d,rating_60d,total_risk_reviews,top_pain_points
P000990,Orion Save,Automotive,Orion,66.52,3.71,,,,0,N/A
P000992,Nimbus See,Groceries,Nimbus,10.49,2.6,2.0,2.0,2.0,0,N/A
P000995,Nimbus Level,Automotive,Nimbus,223.92,4.0,,,,0,N/A
P000997,Everest Age,Books,Everest,49.76,3.75,,,,0,N/A
P000998,Acme Cause,Sports,Acme,57.46,3.88,,,,0,N/A
P000999,Solace Share,Sports,Solace,112.19,3.57,,,,0,N/A
P001000,Solace Never,Electronics,Solace,443.67,2.8,5.0,5.0,5.0,0,N/A
P000655,Astra Strong,Beauty,Astra,195.39,4.22,3.0,3.0,3.0,0,N/A
P001002,Harbor Night,Clothing,Harbor,209.1,3.89,,3.0,3.0,0,N/A
P000652,Pulse Wait,Clothing,Pulse,76.67,4.4,,,,0,N/A
P001027,GreenLeaf Visit,Groceries,GreenLeaf,3.42,4.0,,,,0,N/A
P001006,Zenith Member,Beauty,Zenith,118.17,4.0,,,,0,N/A
P001007,Acme Pm,Clothing,Acme,182.33,3.2,,,,0,N/A
P001009,Orion Pull,Sports,Orion,32.46,3.43,5.0,5.0,5.0,0,N/A
P001011,Astra Many,Pet Supplies,Astra,48.22,4.0,,,5.0,0,N/A
P000649,Pulse Six,Toys,Pulse,27.91,4.17,,,,0,N/A
P001014,Zenith Appear,Groceries,Zenith,10.78,3.5,2.0,2.0,3.5,0,N/A
P001016,Solace Glass,Electronics,Solace,542.86,2.0,,,,0,N/A
P001017,Orion Late,Sports,Orion,210.15,4.2,,,,0,N/A
P001019,GreenLeaf Whatever,Toys,GreenLeaf,81.68,3.67,,,,0,N/A
P001020,Acme Miss,Electronics,Acme,917.59,3.71,,,,0,N/A
P001021,Solace Fund,Beauty,Solace,72.4,3.67,,,,0,N/A
P001023,Everest Early,Pet Supplies,Everest,93.43,3.43,,3.0,3.0,0,N/A
P001024,Astra Pull,Electronics,Astra,2338.13,3.5,,,,0,N/A
P000644,NeoTech Investment,Automotive,NeoTech,293.47,2.86,,,2.0,0,N/A
P000663,Solace Party,Sports,Solace,89.02,4.33,,,,0,N/A
P000664,Harbor Size,Automotive,Harbor,675.42,3.2,5.0,5.0,5.0,0,N/A
P000980,Acme Behavior,Books,Acme,53.19,3.9,5.0,5.0,5.0,0,N/A
P000667,Harbor Than,Home & Kitchen,Harbor,319.47,4.0,,,,0,N/A
P000694,Orion Even,Home & Kitchen,Orion,318.23,4.38,,,4.0,0,N/A
P000942,Acme Memory,Clothing,Acme,157.0,2.83,,,,0,N/A
P000944,GreenLeaf Cut,Clothing,GreenLeaf,20.32,3.83,,,,0,N/A
P000691,GreenLeaf Concern,Groceries,GreenLeaf,3.96,3.75,4.0,4.0,4.0,0,N/A
P000946,Everest Modern,Books,Everest,35.56,3.57,,,,0,N/A
P000689,Nimbus Morning,Groceries,Nimbus,18.5,3.12,,,,0,N/A
P000688,Acme Them,Pet Supplies,Acme,27.23,2.5,,,,0,N/A
P000951,Willow Place,Groceries,Willow,25.48,3.6,,4.0,4.0,0,N/A
P000952,Nimbus Bag,Beauty,Nimbus,70.34,3.83,,,,0,N/A
P000685,Pulse Range,Automotive,Pulse,113.14,3.57,,,,0,N/A
P000955,Solace So,Sports,Solace,226.85,3.82,,,,0,N/A
P000959,Astra Idea,Beauty,Astra,71.72,4.12,,,,0,N/A
P000960,Acme South,Groceries,Acme,9.31,4.0,,,,0,N/A
P000961,Solace Close,Automotive,Solace,698.45,3.8,3.0,3.0,3.0,0,N/A
P000680,Harbor Investment,Automotive,Harbor,114.54,2.75,,,,0,N/A
P000964,Everest Some,Groceries,Everest,32.78,3.62,,5.0,5.0,0,N/A
P000678,Zenith Whole,Toys,Zenith,152.1,4.25,,,,0,N/A
P000676,Acme Push,Beauty,Acme,21.12,3.0,2.0,2.0,2.0,0,N/A
P000675,Everest Side,Sports,Everest,192.22,3.4,,,,0,N/A
P000674,GreenLeaf Seem,Pet Supplies,GreenLeaf,21.11,3.8,,,,0,N/A
P000969,Astra A,Toys,Astra,12.65,3.33,,,,0,N/A
P000970,Acme Art,Pet Supplies,Acme,54.77,3.57,,,,0,N/A
P000971,Willow Tree,Groceries,Willow,21.25,2.75,,,,0,N/A
P000972,Orion Style,Beauty,Orion,53.88,3.88,1.0,1.0,1.0,0,N/A
P000673,Orion Structure,Sports,Orion,224.01,3.71,,5.0,5.0,0,N/A
P000672,Pulse Yeah,Automotive,Pulse,370.64,3.75,3.0,3.0,3.0,0,N/A
P000975,Nimbus Market,Pet Supplies,Nimbus,19.41,3.5,,4.0,3.0,0,N/A
P000671,Solace Treat,Toys,Solace,84.7,3.75,,,4.0,0,N/A
P000670,GreenLeaf Evidence,Pet Supplies,GreenLeaf,79.6,4.25,5.0,5.0,5.0,0,N/A
P001026,Harbor Hospital,Clothing,Harbor,168.25,4.29,,,,0,N/A
P000642,Acme Group,Electronics,Acme,1816.28,3.8,,,,0,N/A
P000375,Nimbus Choice,Home & Kitchen,Nimbus,21.73,3.0,,,3.0,0,N/A
P001096,Acme Idea,Sports,Acme,259.72,3.67,4.33,4.33,4.0,0,N/A
P001076,Pulse Take,Automotive,Pulse,139.06,3.83,,,,0,N/A
P001077,Zenith Large,Clothing,Zenith,114.4,3.71,5.0,5.0,5.0,0,N/A
P001078,Astra Likely,Automotive,Astra,687.51,3.17,,,,0,N/A
P001079,Orion Page,Home & Kitchen,Orion,249.07,3.33,5.0,5.0,5.0,0,N/A
P000613,Pulse Physical,Automotive,Pulse,300.24,4.0,5.0,5.0,5.0,0,N/A
P001083,Astra College,Home & Kitchen,Astra,364.29,3.57,,,,0,N/A
P001085,Harbor Avoid,Groceries,Harbor,16.71,4.29,,4.0,4.0,0,N/A
P000608,GreenLeaf Visit,Toys,GreenLeaf,42.74,4.17,,,4.0,0,N/A
P001088,Everest Church,Beauty,Everest,58.95,3.33,,,,0,N/A
P000606,Everest Since,Clothing,Everest,138.24,3.75,,,,0,N/A
P000604,Pulse Economy,Pet Supplies,Pulse,113.44,3.62,,,4.33,0,N/A
P000600,Solace Speak,Beauty,Solace,93.51,4.0,,,,0,N/A
P000598,Nimbus Pass,Pet Supplies,Nimbus,4.68,3.71,,,,0,N/A
P000597,Acme Consumer,Groceries,Acme,13.5,3.14,,,,0,N/A
P001099,GreenLeaf List,Books,GreenLeaf,33.06,3.5,,2.0,2.0,0,N/A
P000641,Everest Benefit,Clothing,Everest,86.47,4.33,,,,0,N/A
P001100,Nimbus Investment,Sports,Nimbus,322.77,3.78,4.0,4.0,4.0,0,N/A
P001101,Harbor Another,Beauty,Harbor,152.38,3.4,4.0,4.0,4.0,0,N/A
P001104,Orion Vote,Toys,Orion,85.64,3.43,,,,0,N/A
P000591,GreenLeaf Pull,Books,GreenLeaf,55.44,4.12,4.0,4.0,4.0,0,N/A
P001106,Pulse Result,Electronics,Pulse,1071.83,3.6,,,,0,N/A
P000587,Zenith Friend,Books,Zenith,15.87,3.6,2.5,2.67,2.67,0,N/A
P000585,Solace Tough,Home & Kitchen,Solace,44.29,3.75,,,,0,N/A
P000583,Zenith Event,Beauty,Zenith,137.49,3.0,3.0,3.0,3.0,0,N/A
P000582,Everest Beautiful,Home & Kitchen,Everest,318.63,4.0,,4.0,4.5,0,N/A
P001113,Pulse Interesting,Electronics,Pulse,1663.12,4.4,,5.0,5.0,0,N/A
P001114,Pulse Start,Home & Kitchen,Pulse,85.79,3.9,,,4.0,0,N/A
P000579,Zenith Look,Groceries,Zenith,7.56,3.29,,,,0,N/A
P001118,Willow Attorney,Sports,Willow,96.96,3.71,,,5.0,0,N/A
P001119,Nimbus Minute,Beauty,Nimbus,74.08,3.38,4.0,4.0,4.5,0,N/A
P000616,Acme Indeed,Toys,Acme,28.51,3.8,,,,0,N/A
P001074,Solace Civil,Automotive,Solace,160.18,4.75,,,,0,N/A
P001073,Everest Own,Beauty,Everest,31.17,3.67,,,,0,N/A
P001072,Harbor Foreign,Automotive,Harbor,68.33,3.0,,,3.0,0,N/A
P001030,Acme Figure,Home & Kitchen,Acme,263.8,3.75,,,,0,N/A
P000639,GreenLeaf Century,Pet Supplies,GreenLeaf,64.23,4.0,,,,0,N/A
P001033,Orion Daughter,Toys,Orion,54.61,4.0,,,,0,N/A
P001035,Zenith Different,Toys,Zenith,79.55,3.67,,,,0,N/A
P001037,Solace Growth,Home & Kitchen,Solace,130.0,2.67,,,,0,N/A
P001038,Nimbus Deal,Books,Nimbus,22.47,3.0,3.0,3.0,3.0,0,N/A
P000635,Acme Provide,Books,Acme,14.99,3.62,,,,0,N/A
P000634,GreenLeaf Argue,Clothing,GreenLeaf,43.85,2.6,,,,0,N/A
P000633,Nimbus Seven,Beauty,Nimbus,32.11,3.75,4.0,4.0,4.0,0,N/A
P001042,Pulse Degree,Home & Kitchen,Pulse,225.0,4.6,,,,0,N/A
P001043,NeoTech Opportunity,Clothing,NeoTech,28.05,3.6,3.0,3.0,3.0,0,N/A
P001045,Pulse Front,Toys,Pulse,41.15,4.57,,,,0,N/A
P001046,Zenith Lot,Clothing,Zenith,157.61,4.11,,,,0,N/A
P000631,Acme Give,Sports,Acme,150.4,3.2,2.0,2.0,2.0,0,N/A
P001049,Zenith Their,Electronics,Zenith,1599.98,3.67,,,,0,N/A
P001050,Acme If,Electronics,Acme,598.07,3.93,5.0,5.0,5.0,0,N/A
P001051,Nimbus Tonight,Electronics,Nimbus,472.13,3.29,,,,0,N/A
P001052,NeoTech Customer,Clothing,NeoTech,196.49,3.67,3.0,3.5,3.5,0,N/A
P001054,Orion Rate,Groceries,Orion,24.61,3.57,,,,0,N/A
P001058,Nimbus Raise,Home & Kitchen,Nimbus,98.25,4.0,,,,0,N/A
P000622,GreenLeaf Call,Electronics,GreenLeaf,865.55,3.8,,,3.0,0,N/A
P001060,Zenith Structure,Home & Kitchen,Zenith,307.27,3.5,,3.0,3.0,0,N/A
P001063,GreenLeaf Happen,Groceries,GreenLeaf,27.14,3.71,,,,0,N/A
P001064,Zenith Enter,Automotive,Zenith,260.64,3.0,,1.0,1.0,0,N/A
P001065,Zenith Way,Toys,Zenith,51.94,3.29,,,2.0,0,N/A
P001066,Nimbus Time,Home & Kitchen,Nimbus,154.29,3.0,,,3.0,0,N/A
P001067,GreenLeaf More,Sports,GreenLeaf,98.53,3.83,,,,0,N/A
P001068,Zenith Decade,Groceries,Zenith,19.97,3.71,,,,0,N/A
P000618,Harbor Race,Clothing,Harbor,182.11,4.5,,,,0,N/A
P000939,Zenith Now,Pet Supplies,Zenith,42.57,3.43,,,,0,N/A
P000695,Harbor Action,Beauty,Harbor,35.1,3.6,,4.0,4.0,0,N/A
P000934,Orion Network,Pet Supplies,Orion,24.37,3.7,,,,0,N/A
P000838,Nimbus These,Clothing,Nimbus,57.65,3.6,,,,0,N/A
P000752,Pulse Act,Groceries,Pulse,3.57,3.8,,,,0,N/A
P000821,Acme Traditional,Clothing,Acme,166.22,2.91,1.0,1.0,1.0,0,N/A
P000823,Harbor Today,Clothing,Harbor,247.47,4.0,,,,0,N/A
P000749,GreenLeaf Authority,Electronics,GreenLeaf,254.08,3.29,2.0,2.0,2.0,0,N/A
P000825,Harbor National,Clothing,Harbor,23.92,3.92,5.0,5.0,4.0,0,N/A
P000748,Willow Remain,Clothing,Willow,128.37,3.5,5.0,5.0,5.0,0,N/A
P000827,Willow Cell,Books,Willow,52.53,3.77,,,,0,N/A
P000828,Nimbus Nature,Groceries,Nimbus,8.6,4.0,,,,0,N/A
P000829,Harbor Art,Beauty,Harbor,111.06,3.78,,,,0,N/A
P000831,Zenith Strong,Pet Supplies,Zenith,24.43,2.67,,,,0,N/A
P000746,Pulse Bad,Toys,Pulse,71.01,3.25,,,,0,N/A
P000833,Acme Option,Home & Kitchen,Acme,63.08,5.0,,,,0,N/A
P000834,Zenith Need,Electronics,Zenith,479.8,3.6,4.0,4.0,4.0,0,N/A
P000743,Harbor Fill,Electronics,Harbor,270.47,3.33,,4.0,4.0,0,N/A
P000839,Harbor Simple,Books,Harbor,67.27,4.0,,,,0,N/A
P000933,Pulse Attention,Sports,Pulse,167.45,4.29,,,,0,N/A
P000841,Pulse Daughter,Pet Supplies,Pulse,34.32,3.57,,,,0,N/A
P000842,NeoTech Who,Home & Kitchen,NeoTech,239.55,3.8,,,,0,N/A
P000741,Nimbus For,Electronics,Nimbus,704.46,4.0,,,,0,N/A
P000844,NeoTech Second,Toys,NeoTech,31.98,5.0,,,,0,N/A
P000847,Acme Year,Home & Kitchen,Acme,165.89,3.86,,,,0,N/A
P000848,Astra Finally,Clothing,Astra,97.68,4.17,3.0,3.0,3.0,0,N/A
P000849,Zenith Road,Automotive,Zenith,157.67,3.2,4.0,4.0,4.0,0,N/A
P000850,GreenLeaf Mean,Clothing,GreenLeaf,60.83,2.71,,,,0,N/A
P000738,Nimbus State,Sports,Nimbus,121.64,3.4,,4.0,4.0,0,N/A
P000852,Pulse Two,Automotive,Pulse,18.23,4.25,,,,0,N/A
P000735,Nimbus City,Automotive,Nimbus,639.96,4.0,,,,0,N/A
P000855,Acme Room,Sports,Acme,366.84,3.71,3.0,3.0,4.0,0,N/A
P000733,Nimbus Check,Beauty,Nimbus,97.69,3.67,2.0,2.0,3.0,0,N/A
P000732,NeoTech Receive,Books,NeoTech,52.87,2.5,,,,0,N/A
P000818,Willow Indicate,Books,Willow,42.15,3.0,4.0,4.0,4.0,0,N/A
P000754,Acme Information,Electronics,Acme,1511.11,4.14,,,,0,N/A
P000815,Willow Leader,Home & Kitchen,Willow,408.71,3.56,,,,0,N/A
P000814,Solace Song,Electronics,Solace,680.15,3.71,,,,0,N/A
P000775,Everest Real,Clothing,Everest,69.1,3.56,5.0,5.0,5.0,0,N/A
P000776,Pulse Study,Clothing,Pulse,41.51,3.56,,,,0,N/A
P000777,NeoTech Eye,Pet Supplies,NeoTech,27.19,3.5,3.0,3.0,3.0,0,N/A
P000778,Astra Clearly,Clothing,Astra,56.05,4.67,,,,0,N/A
P000770,Nimbus Size,Pet Supplies,Nimbus,155.4,3.89,,4.0,4.0,0,N/A
P000769,Orion Above,Electronics,Orion,775.52,4.0,,5.0,5.0,0,N/A
P000781,Pulse Bad,Pet Supplies,Pulse,94.61,4.11,4.0,4.0,4.0,0,N/A
P000783,Acme View,Automotive,Acme,134.24,3.0,,,3.0,0,N/A
P000784,Harbor Bar,Toys,Harbor,49.7,4.29,,,,0,N/A
P000785,Orion Down,Toys,Orion,111.12,4.17,,,,0,N/A
P000786,Solace Environmental,Books,Solace,13.24,4.33,,,,0,N/A
P000767,Everest Family,Automotive,Everest,327.68,3.46,,4.0,4.0,0,N/A
P000792,Zenith Might,Sports,Zenith,228.3,3.25,,,,0,N/A
P000793,Willow Agree,Clothing,Willow,168.0,4.0,,,,0,N/A
P000795,GreenLeaf News,Books,GreenLeaf,44.55,4.2,,,,0,N/A
P000796,Acme Bank,Beauty,Acme,26.1,3.67,,,,0,N/A
P000760,Zenith North,Beauty,Zenith,20.41,3.75,5.0,5.0,5.0,0,N/A
P000759,Acme Gun,Home & Kitchen,Acme,153.06,3.86,3.0,3.0,3.0,0,N/A
P000799,Willow Prove,Automotive,Willow,434.67,3.88,3.0,3.0,3.0,0,N/A
P000800,Acme Whom,Pet Supplies,Acme,24.98,3.12,,,,0,N/A
P000801,Everest Voice,Pet Supplies,Everest,31.7,3.25,,,,0,N/A
P000802,Orion Stand,Clothing,Orion,173.34,4.0,,,,0,N/A
P000804,Harbor Crime,Toys,Harbor,72.33,3.6,,,5.0,0,N/A
P000805,Nimbus Standard,Beauty,Nimbus,35.08,4.2,,,,0,N/A
P000806,Willow Religious,Electronics,Willow,484.18,2.75,,,,0,N/A
P000807,Nimbus Financial,Electronics,Nimbus,1205.1,3.0,,,,0,N/A
P000808,Astra Herself,Clothing,Astra,125.02,3.33,5.0,5.0,5.0,0,N/A
P000809,GreenLeaf Carry,Clothing,GreenLeaf,232.34,3.6,,,,0,N/A
P000810,Willow Walk,Pet Supplies,Willow,58.46,3.0,,,,0,N/A
P000858,Harbor City,Clothing,Harbor,185.03,3.38,,,,0,N/A
P000730,Everest Miss,Automotive,Everest,570.57,3.83,4.0,4.0,4.0,0,N/A
P000728,Solace Around,Beauty,Solace,34.0,4.33,,,,0,N/A
P000897,GreenLeaf Fight,Pet Supplies,GreenLeaf,56.26,4.17,,,,0,N/A
P000899,Willow Including,Beauty,Willow,97.78,3.67,,,,0,N/A
P000712,GreenLeaf Window,Clothing,GreenLeaf,97.46,3.0,,,,0,N/A
P000902,GreenLeaf Card,Pet Supplies,GreenLeaf,42.91,3.71,,4.5,4.5,0,N/A
P000903,Pulse Paper,Toys,Pulse,85.46,3.0,,3.0,3.0,0,N/A
P000904,Nimbus Environment,Toys,Nimbus,47.08,5.0,,,,0,N/A
P000711,Solace Really,Electronics,Solace,536.33,4.0,2.0,2.0,2.0,0,N/A
P000906,Acme Happy,Beauty,Acme,26.49,3.86,4.0,4.0,4.0,0,N/A
P000710,Zenith Too,Sports,Zenith,110.33,3.38,,,5.0,0,N/A
P000709,Everest Unit,Sports,Everest,142.68,3.71,,,,0,N/A
P000909,Orion Head,Pet Supplies,Orion,72.71,4.0,4.5,4.5,4.33,0,N/A
P000911,Solace Bit,Books,Solace,72.0,3.71,,,,0,N/A
P000912,Pulse Manage,Automotive,Pulse,189.79,3.6,,,,0,N/A
P000915,Solace Subject,Home & Kitchen,Solace,231.62,4.2,5.0,5.0,5.0,0,N/A
P000916,Acme Radio,Sports,Acme,81.74,4.33,,,,0,N/A
P000704,NeoTech Girl,Home & Kitchen,NeoTech,194.49,3.82,,,,0,N/A
P000919,Willow Value,Toys,Willow,33.99,4.25,,,,0,N/A
P000703,Everest It,Beauty,Everest,26.39,2.5,,,,0,N/A
P000702,GreenLeaf Condition,Electronics,GreenLeaf,667.59,3.4,,,3.0,0,N/A
P000922,Pulse Goal,Home & Kitchen,Pulse,140.3,3.33,,,,0,N/A
P000923,NeoTech Change,Groceries,NeoTech,6.52,3.4,,,,0,N/A
P000701,Astra My,Home & Kitchen,Astra,349.01,3.75,,,,0,N/A
P000925,Harbor Size,Books,Harbor,19.35,3.5,3.5,3.5,3.5,0,N/A
P000926,Zenith He,Home & Kitchen,Zenith,19.4,3.5,,,5.0,0,N/A
P000927,NeoTech Bring,Electronics,NeoTech,1206.17,3.33,,,,0,N/A
P000700,GreenLeaf Century,Clothing,GreenLeaf,186.13,3.44,,,5.0,0,N/A
P000929,Nimbus Learn,Beauty,Nimbus,69.43,3.89,3.0,3.0,3.5,0,N/A
P000699,Nimbus Politics,Home & Kitchen,Nimbus,204.47,3.88,,,,0,N/A
P000931,Willow Production,Automotive,Willow,273.71,4.17,,,,0,N/A
P000932,Astra Last,Pet Supplies,Astra,96.95,3.89,,,,0,N/A
P000898,Zenith Although,Sports,Zenith,116.26,3.67,,,,0,N/A
P000896,NeoTech Later,Toys,NeoTech,78.36,3.5,,,4.0,0,N/A
P000862,NeoTech Standard,Sports,NeoTech,119.52,3.33,2.0,2.0,2.0,0,N/A
P000895,Harbor Risk,Groceries,Harbor,34.1,3.0,,,,0,N/A
P000727,Pulse Miss,Beauty,Pulse,133.58,3.57,,3.0,3.0,0,N/A
P000864,NeoTech Decide,Clothing,NeoTech,168.44,4.0,4.0,4.0,4.0,0,N/A
P000865,GreenLeaf Image,Sports,GreenLeaf,158.06,4.0,,,,0,N/A
P000726,NeoTech Production,Clothing,NeoTech,109.92,4.4,,,,0,N/A
P000724,Zenith Forget,Groceries,Zenith,20.92,4.0,,,3.0,0,N/A
P000869,Harbor Nature,Sports,Harbor,146.17,3.5,,,,0,N/A
P000723,Astra Move,Electronics,Astra,244.36,3.4,,4.0,4.0,0,N/A
P000871,Solace Job,Toys,Solace,15.04,3.57,,,,0,N/A
P000873,Harbor Television,Home & Kitchen,Harbor,94.58,3.67,,,3.0,0,N/A
P000874,Acme American,Electronics,Acme,725.63,4.0,,,,0,N/A
P000721,GreenLeaf Measure,Toys,GreenLeaf,52.92,4.14,4.0,4.0,4.0,0,N/A
P000720,GreenLeaf Charge,Home & Kitchen,GreenLeaf,293.24,3.67,,,,0,N/A
P000877,Willow Commercial,Groceries,Willow,24.09,4.0,,,,0,N/A
P000719,NeoTech Network,Beauty,NeoTech,134.95,3.0,,,,0,N/A
P000879,GreenLeaf Couple,Home & Kitchen,GreenLeaf,134.17,3.75,3.0,3.0,3.0,0,N/A
P000880,Harbor Gas,Sports,Harbor,401.23,3.78,,,,0,N/A
P000881,GreenLeaf It,Home & Kitchen,GreenLeaf,441.04,3.2,,,,0,N/A
P000882,Nimbus Somebody,Sports,Nimbus,215.65,3.55,5.0,5.0,5.0,0,N/A
P000883,Astra Find,Sports,Astra,139.02,3.78,5.0,5.0,5.0,0,N/A
P000884,Willow Nation,Pet Supplies,Willow,15.29,3.91,5.0,4.0,4.0,0,N/A
P000885,Nimbus Whose,Automotive,Nimbus,606.7,3.4,,,3.0,0,N/A
P000718,Solace Through,Automotive,Solace,384.4,4.0,,,,0,N/A
P000887,Acme Democratic,Automotive,Acme,670.63,3.0,,,,0,N/A
P000888,Orion Instead,Home & Kitchen,Orion,29.52,3.14,,,,0,N/A
P000889,Nimbus Nice,Groceries,Nimbus,9.1,2.71,,,,0,N/A
P000716,Acme Factor,Electronics,Acme,273.91,3.5,,,,0,N/A
P000891,NeoTech Direction,Groceries,NeoTech,29.68,3.42,4.0,4.0,4.0,0,N/A
P000714,Everest Economic,Groceries,Everest,22.55,2.9,,,,0,N/A
P000894,Zenith Baby,Groceries,Zenith,36.53,4.0,,,,0,N/A
P001120,Nimbus Lose,Toys,Nimbus,92.24,4.11,,,,0,N/A
P001121,Orion Occur,Electronics,Orion,1003.65,3.0,5.0,5.0,5.0,0,N/A
P001122,Nimbus At,Beauty,Nimbus,13.85,3.57,2.5,2.5,2.5,0,N/A
P001363,GreenLeaf Last,Pet Supplies,GreenLeaf,13.6,3.33,,,,0,N/A
P000453,Everest Various,Home & Kitchen,Everest,17.06,3.67,,,,0,N/A
P001345,Nimbus List,Pet Supplies,Nimbus,114.32,3.78,,,,0,N/A
P001346,Everest Also,Electronics,Everest,921.0,3.75,,,,0,N/A
P001347,Astra Family,Clothing,Astra,94.95,3.33,,2.0,2.0,0,N/A
P000450,Orion Take,Books,Orion,15.69,3.62,3.0,3.0,2.5,0,N/A
P000449,GreenLeaf Left,Groceries,GreenLeaf,18.64,4.0,,,,0,N/A
P001351,GreenLeaf Billion,Pet Supplies,GreenLeaf,40.72,3.86,,,,0,N/A
P000447,Astra Shake,Beauty,Astra,127.26,4.5,,,,0,N/A
P001353,Orion Wrong,Automotive,Orion,631.36,4.12,,,,0,N/A
P001355,Harbor Where,Toys,Harbor,62.74,3.67,3.0,3.0,3.0,0,N/A
P001356,Zenith Center,Toys,Zenith,48.15,3.29,,,2.0,0,N/A
P001358,Orion Film,Books,Orion,54.48,3.71,,,,0,N/A
P000442,Everest Than,Home & Kitchen,Everest,353.65,3.0,,3.0,3.0,0,N/A
P000440,Solace Think,Beauty,Solace,10.76,3.83,3.67,3.67,3.67,0,N/A
P000437,GreenLeaf Various,Clothing,GreenLeaf,130.95,3.0,,,,0,N/A
P000476,Harbor Much,Automotive,Harbor,133.02,3.29,,,,0,N/A
P001365,Willow Store,Beauty,Willow,46.5,3.67,,,,0,N/A
P001367,Orion Theory,Sports,Orion,283.47,3.8,,,,0,N/A
P000435,Astra Least,Books,Astra,115.46,3.29,5.0,5.0,5.0,0,N/A
P001369,Harbor Movement,Automotive,Harbor,213.25,3.8,,,,0,N/A
P001371,Acme Student,Sports,Acme,173.25,3.8,,,,0,N/A
P001372,Everest Summer,Beauty,Everest,82.39,3.0,,,,0,N/A
P001374,Orion Particularly,Clothing,Orion,92.28,3.67,,,,0,N/A
P001375,Astra Owner,Electronics,Astra,1993.95,4.0,,,2.0,0,N/A
P001376,Harbor Few,Pet Supplies,Harbor,63.96,3.17,3.0,3.0,3.0,0,N/A
P001379,Willow Pressure,Home & Kitchen,Willow,61.86,4.0,,,2.0,0,N/A
P001380,Harbor Free,Clothing,Harbor,113.22,3.57,,,5.0,0,N/A
P001381,Solace Evening,Books,Solace,43.13,3.36,,,,0,N/A
P000429,Harbor Hear,Groceries,Harbor,39.0,3.0,,,,0,N/A
P000427,NeoTech Pick,Pet Supplies,NeoTech,37.84,3.25,,,2.5,0,N/A
P001343,GreenLeaf Just,Home & Kitchen,GreenLeaf,326.01,3.4,3.0,3.0,3.0,0,N/A
P001342,Orion Young,Beauty,Orion,34.69,4.0,3.0,3.0,3.0,0,N/A
P001341,Harbor Visit,Automotive,Harbor,741.92,4.17,,3.0,3.0,0,N/A
P000454,Solace Different,Home & Kitchen,Solace,231.49,3.29,,,,0,N/A
P001301,Astra Without,Clothing,Astra,114.51,3.33,,,,0,N/A
P001302,Astra Establish,Sports,Astra,13.29,3.0,3.0,3.0,3.0,0,N/A
P001305,Nimbus Drug,Automotive,Nimbus,864.19,4.2,,,,0,N/A
P000473,Nimbus Whose,Books,Nimbus,22.53,2.8,,,2.0,0,N/A
P000472,Pulse From,Toys,Pulse,40.79,3.5,,2.0,2.0,0,N/A
P001309,Solace Most,Toys,Solace,52.93,3.36,,,,0,N/A
P001311,Zenith Argue,Toys,Zenith,46.89,4.11,5.0,4.5,4.5,0,N/A
P001312,Harbor Group,Sports,Harbor,208.6,3.5,,,,0,N/A
P000467,Orion Debate,Electronics,Orion,712.19,3.56,3.0,3.0,3.5,0,N/A
P000466,Nimbus Congress,Clothing,Nimbus,76.15,3.0,,,,0,N/A
P001316,Nimbus Run,Electronics,Nimbus,1077.43,3.83,,,,0,N/A
P001317,Everest System,Home & Kitchen,Everest,13.72,4.0,,,,0,N/A
P000464,Orion Role,Clothing,Orion,44.1,4.4,,,,0,N/A
P001320,Pulse Five,Electronics,Pulse,828.09,3.5,,,,0,N/A
P001321,Willow Data,Sports,Willow,27.24,3.57,,,2.0,0,N/A
P000463,Willow Plant,Sports,Willow,18.57,3.5,,,,0,N/A
P001324,GreenLeaf Approach,Groceries,GreenLeaf,23.32,3.8,,,5.0,0,N/A
P001325,Willow Fill,Groceries,Willow,13.34,3.8,4.0,4.0,4.0,0,N/A
P001326,GreenLeaf Interview,Clothing,GreenLeaf,61.39,3.56,,2.0,2.0,0,N/A
P001327,Acme Process,Groceries,Acme,3.61,3.67,,4.0,4.0,0,N/A
P000460,Orion Final,Groceries,Orion,20.56,3.86,2.0,2.0,2.0,0,N/A
P000457,Pulse Boy,Sports,Pulse,33.0,3.0,,,,0,N/A
P001332,Orion Moment,Books,Orion,27.08,3.75,,,,0,N/A
P001333,Nimbus Black,Books,Nimbus,25.77,2.75,,,,0,N/A
P001335,Solace Including,Home & Kitchen,Solace,386.33,4.25,,,4.0,0,N/A
P001336,Solace Section,Home & Kitchen,Solace,260.9,3.0,,,,0,N/A
P001337,NeoTech Occur,Toys,NeoTech,84.48,3.86,,,,0,N/A
P000455,NeoTech Nearly,Clothing,NeoTech,65.06,3.5,,,,0,N/A
P001339,Orion Break,Automotive,Orion,535.69,3.8,,,5.0,0,N/A
P000426,Nimbus Gun,Home & Kitchen,Nimbus,244.16,4.33,,,,0,N/A
P000425,GreenLeaf Land,Home & Kitchen,GreenLeaf,126.93,2.67,,,3.0,0,N/A
P000771,Solace Somebody,Pet Supplies,Solace,31.43,4.0,,5.0,5.0,0,N/A
P001429,Acme Blood,Groceries,Acme,17.5,3.8,,,,0,N/A
P001431,Pulse Guy,Sports,Pulse,243.43,4.25,,5.0,5.0,0,N/A
P001432,Nimbus Camera,Automotive,Nimbus,344.62,3.12,2.0,2.0,2.0,0,N/A
