user_id,compound_score,risk_flag,segment,total_views,total_cart_adds,automation_trigger,recency,frequency,monetary,recency_score,monetary_score,frequency_score,actual_profit,predicted_profit_90_days,prob_minmax,prob_sigmoid,primary_driver,primary_barrier
U002870,0.06429999999999998,0.0,VVIP Loyal High-Value Customer,6.0,1.0,Keep Current Strategy,36.0,4.0,3194.49,5.0,5.0,4.0,10.0825,126.73204297650038,0.15940327764982085,0.4726419543370675,Review Sentiment,Time Since Last Order
U002871,0.047599999999999976,1.0,VVIP Loyal High-Value Customer,6.0,3.0,Trigger: VIP Concierge Outreach,43.0,4.0,2844.2000000000003,5.0,5.0,4.0,,126.43445837501584,0.15877942426292999,0.4710698873955697,Cart Add Intensity,Time Since Last Order
U002872,0.0,0.0,General Potential Customer,8.0,1.0,Keep Current Strategy,472.0,1.0,55.11,1.0,1.0,1.0,,70.66355472952777,0.041861858785311956,0.21448613998026264,Time Since Last Order,Review Sentiment
U002874,0.4201,0.0,General Potential Customer,2.0,2.0,Keep Current Strategy,53.0,1.0,56.87,5.0,1.0,1.0,-16.69,150.7066467070164,0.20966339750156945,0.5983697571871774,Purchase Frequency,Time Since Last Order
U002875,0.0,0.0,General Potential Customer,8.0,2.0,Keep Current Strategy,424.0,2.0,218.5,1.0,1.0,2.0,,72.24257192972989,0.0451720946758479,0.22017949886628288,Time Since Last Order,Review Sentiment
U002876,0.0,0.0,General Potential Customer,2.0,0.0,Keep Current Strategy,477.0,1.0,211.39,1.0,1.0,1.0,,72.85564263324706,0.04645732997661528,0.22241903093725313,Time Since Last Order,Review Sentiment
U002877,0.50615,0.0,Dormant High-Value Customer,2.0,0.0,Keep Current Strategy,318.0,2.0,1657.96,2.0,4.0,2.0,,127.47453350117712,0.16095982737128886,0.4765666497640977,Cart Add Intensity,Review Sentiment
U002878,0.4404,0.0,At-Risk Repeat Customer,1.0,4.0,Keep Current Strategy,62.0,4.0,1110.92,4.0,3.0,4.0,,102.83921886303725,0.10931459977061572,0.35068567601812606,Cart Add Intensity,Time Since Last Order
U002880,-0.01015000000000002,0.0,General Potential Customer,4.0,0.0,Keep Current Strategy,144.0,2.0,622.3599999999999,3.0,3.0,2.0,,95.1487239608064,0.09319232305438385,0.3145243871432272,Cart Add Intensity,Review Sentiment
U002881,-0.23835,0.0,General Potential Customer,3.0,2.0,Keep Current Strategy,46.0,2.0,269.28,5.0,2.0,2.0,,121.12968279850072,0.14765854571748346,0.443171225947494,Cart Add Intensity,Browsing Engagement
U002882,0.0,0.0,At-Risk Repeat Customer,2.0,5.0,Keep Current Strategy,119.0,3.0,1131.8200000000002,4.0,4.0,3.0,,91.07202232782765,0.08464596646069678,0.29619775959886446,Cart Add Intensity,Review Sentiment
U002883,-0.2202,0.0,General Potential Customer,6.0,1.0,Keep Current Strategy,131.0,2.0,731.97,4.0,3.0,2.0,,149.44812702394287,0.20702504940547353,0.5919418353721944,Browsing Engagement,Time Since Last Order
U002884,0.6696,0.0,General Potential Customer,5.0,0.0,Keep Current Strategy,4.0,2.0,392.79,5.0,2.0,2.0,,130.5646492992924,0.16743791527275312,0.49292617034327,Time Since Last Order,Browsing Engagement
U002885,0.11333333333333334,0.0,VVIP Loyal High-Value Customer,5.0,1.0,Keep Current Strategy,220.0,2.0,2363.55,3.0,5.0,2.0,211.295,214.8352523384252,0.34410196596297826,0.8529700893962091,Review Sentiment,Browsing Engagement
U002887,-0.4767,1.0,General Potential Customer,2.0,1.0,Keep Current Strategy,491.0,1.0,972.39,1.0,3.0,1.0,1.2399999999999984,89.63057060898913,0.08162412147157111,0.2898677858935709,Time Since Last Order,Review Sentiment
U002888,0.043149999999999994,1.0,VVIP Loyal High-Value Customer,2.0,2.0,Trigger: VIP Concierge Outreach,83.0,4.0,3098.68,4.0,5.0,4.0,-6.1175,126.63522804008585,0.15920031578390934,0.47213044355392214,Cart Add Intensity,Time Since Last Order
U002889,0.0,0.0,Recent New Customer,8.0,0.0,Keep Current Strategy,44.0,1.0,1090.07,5.0,3.0,1.0,,60.12188093120744,0.01976239910301364,0.17923227526936672,Purchase Frequency,Review Sentiment
U002890,0.4404,0.0,General Potential Customer,8.0,1.0,Keep Current Strategy,499.0,2.0,520.9,1.0,2.0,2.0,130.13,130.20644459154286,0.16668697850043698,0.4910283370182421,Time Since Last Order,Purchase Frequency
U002891,0.34,0.0,General Potential Customer,11.0,1.0,Keep Current Strategy,347.0,2.0,691.55,2.0,3.0,2.0,,166.47250220389702,0.24271477952837525,0.6754380191773273,Review Sentiment,Time Since Last Order
U002893,0.34,0.0,General Potential Customer,7.0,1.0,Keep Current Strategy,45.0,3.0,1458.88,5.0,4.0,3.0,,136.2670298881541,0.17939232899562405,0.5231292398164364,Review Sentiment,Time Since Last Order
U002894,0.4201,0.0,General Potential Customer,8.0,3.0,Keep Current Strategy,493.0,1.0,174.59,1.0,1.0,1.0,31.235,200.41936583397984,0.3138806454512071,0.8103825044860008,Time Since Last Order,Cart Add Intensity
U002895,0.15716666666666665,0.0,At-Risk Repeat Customer,9.0,0.0,Keep Current Strategy,65.0,3.0,3813.94,4.0,5.0,3.0,,126.58246621058552,0.15908970641142126,0.47185170695011686,Review Sentiment,Purchase Frequency
U002897,0.0,0.0,General Potential Customer,3.0,1.0,Keep Current Strategy,94.0,1.0,30.1,4.0,1.0,1.0,,63.433843530109144,0.026705564422298184,0.1897939031290701,Purchase Frequency,Review Sentiment
U002898,0.28595,0.0,General Potential Customer,7.0,1.0,Keep Current Strategy,294.0,1.0,209.65,2.0,1.0,1.0,-13.440000000000001,194.21073283137125,0.30086492922356234,0.7893290124996756,Review Sentiment,Cart Add Intensity
U002899,-0.23835,0.0,General Potential Customer,3.0,1.0,Keep Current Strategy,15.0,2.0,2037.48,5.0,4.0,2.0,,126.2354931643544,0.1583623155821536,0.47001912077346014,Purchase Frequency,Browsing Engagement
U002900,-0.23835,1.0,General Potential Customer,8.0,1.0,Keep Current Strategy,339.0,1.0,301.84,2.0,2.0,1.0,,140.35445534204203,0.18796116690037776,0.5446877193614853,Purchase Frequency,Review Sentiment
U002902,0.0,0.0,General Potential Customer,6.0,2.0,Keep Current Strategy,253.0,2.0,825.13,2.0,3.0,2.0,,79.2569725522645,0.059877014095560094,0.24676739064103653,Cart Add Intensity,Review Sentiment
U002903,-0.1589,0.0,At-Risk Repeat Customer,5.0,1.0,Keep Current Strategy,74.0,3.0,1207.86,4.0,4.0,3.0,,116.62881024510511,0.13822296144197893,0.41977137201927034,Cart Add Intensity,Purchase Frequency
U002904,0.0,0.0,General Potential Customer,6.0,0.0,Keep Current Strategy,12.0,2.0,2083.93,5.0,4.0,2.0,,69.12999916100878,0.03864692820545951,0.20905986939927337,Browsing Engagement,Review Sentiment
U002906,0.4201,0.0,General Potential Customer,7.0,2.0,Keep Current Strategy,71.0,1.0,1112.69,4.0,3.0,1.0,-3.7349999999999994,153.50754123525422,0.21553516482100823,0.6125517068367502,Purchase Frequency,Time Since Last Order
U002907,0.0,0.0,General Potential Customer,5.0,3.0,Keep Current Strategy,581.0,1.0,590.96,1.0,3.0,1.0,,91.20048741271609,0.08491527938181251,0.29676577155031164,Time Since Last Order,Review Sentiment
U002908,0.5719,0.0,General Potential Customer,8.0,1.0,Keep Current Strategy,288.0,2.0,986.39,2.0,3.0,2.0,,123.65641224760347,0.15295555610281894,0.45642595666953134,Browsing Engagement,Review Sentiment
U002910,0.357775,0.0,At-Risk Repeat Customer,6.0,0.0,Keep Current Strategy,69.0,5.0,676.0699999999999,4.0,3.0,4.0,,130.11709741983364,0.16649967198188106,0.49055499770231664,Review Sentiment,Time Since Last Order
U002911,0.0,0.0,At-Risk Repeat Customer,8.0,1.0,Keep Current Strategy,85.0,3.0,801.1400000000001,4.0,3.0,3.0,,59.961276330106344,0.019425709221052884,0.1787319883436299,Browsing Engagement,Review Sentiment
U002912,0.07639999999999998,1.0,General Potential Customer,5.0,0.0,Keep Current Strategy,89.0,1.0,70.1,4.0,1.0,1.0,92.08,187.25534851629075,0.28628373100146376,0.7637669606157428,Review Sentiment,Time Since Last Order
U002913,0.4404,0.0,At-Risk Repeat Customer,5.0,2.0,Keep Current Strategy,61.0,4.0,257.39,5.0,2.0,4.0,,104.47827891524994,0.11275070889652247,0.35863777983544415,Cart Add Intensity,Time Since Last Order
U002914,0.0,0.0,General Potential Customer,4.0,0.0,Keep Current Strategy,586.0,1.0,226.36,1.0,1.0,1.0,,84.98197287965549,0.07187884761240454,0.27001071821481576,Time Since Last Order,Review Sentiment
U002915,0.325575,0.0,General Potential Customer,2.0,1.0,Keep Current Strategy,50.0,3.0,3364.4500000000003,5.0,5.0,3.0,,142.07454236656136,0.19156714016189777,0.5537148841778136,Review Sentiment,Time Since Last Order
U002916,0.0,0.0,General Potential Customer,5.0,1.0,Keep Current Strategy,365.0,1.0,294.78,2.0,2.0,1.0,,98.25780636400657,0.09971017235734875,0.3289044295127366,Time Since Last Order,Review Sentiment
U002917,0.0,0.0,At-Risk Repeat Customer,14.0,0.0,Keep Current Strategy,112.0,3.0,580.6800000000001,4.0,3.0,3.0,,57.33914527882538,0.013928699869585434,0.17071808899150573,Browsing Engagement,Review Sentiment
U002918,0.0,0.0,General Potential Customer,8.0,1.0,Keep Current Strategy,163.0,2.0,796.0,3.0,3.0,2.0,,58.44252262554115,0.016241809120982664,0.17405498559999333,Browsing Engagement,Review Sentiment
U002919,-0.45855,1.0,General Potential Customer,7.0,0.0,Keep Current Strategy,33.0,4.0,1091.86,5.0,3.0,4.0,,115.77529645336115,0.13643366365210266,0.41537109671743966,Browsing Engagement,Purchase Frequency
U002920,0.43025,0.0,Recent New Customer,4.0,1.0,Keep Current Strategy,27.0,1.0,1062.28,5.0,3.0,1.0,,149.82249662889404,0.20780987410686155,0.59385733363878,Purchase Frequency,Time Since Last Order
U002921,0.6696,0.0,General Potential Customer,10.0,1.0,Keep Current Strategy,170.0,2.0,249.01,3.0,2.0,2.0,16.9625,141.16349858544805,0.18965723707679852,0.5489376754945656,Time Since Last Order,Purchase Frequency
U002922,0.0,0.0,General Potential Customer,6.0,1.0,Keep Current Strategy,421.0,1.0,2572.96,1.0,5.0,1.0,379.995,94.70359358816638,0.09225915618622563,0.3124935735949579,Time Since Last Order,Review Sentiment
U002923,0.0,0.0,General Potential Customer,2.0,4.0,Keep Current Strategy,17.0,3.0,575.77,5.0,2.0,3.0,,85.02686324769998,0.07197295533170059,0.27019832338330196,Cart Add Intensity,Review Sentiment
U002924,0.20433333333333334,1.0,General Potential Customer,2.0,2.0,Keep Current Strategy,368.0,3.0,304.40999999999997,2.0,2.0,3.0,88.92,175.68588641083062,0.26202962617550785,0.7167083572920804,Review Sentiment,Purchase Frequency
U002925,0.2827,0.0,VVIP Loyal High-Value Customer,8.0,0.0,Keep Current Strategy,18.0,4.0,2749.2,5.0,5.0,4.0,,138.61018246395827,0.18430449065696367,0.5355035657978764,Review Sentiment,Time Since Last Order
U002926,0.0,0.0,General Potential Customer,6.0,0.0,Keep Current Strategy,384.0,1.0,801.76,1.0,3.0,1.0,,97.46691853656681,0.09805216301366082,0.32521453477068984,Time Since Last Order,Review Sentiment
U002927,0.0,0.0,General Potential Customer,1.0,1.0,Keep Current Strategy,362.0,1.0,1158.88,2.0,4.0,1.0,,97.4984278946274,0.09811821891724853,0.32536113175302794,Time Since Last Order,Review Sentiment
U002928,0.3902,0.0,At-Risk Repeat Customer,11.0,1.0,Keep Current Strategy,61.0,4.0,621.74,5.0,3.0,4.0,,137.19176019725995,0.18133092438133405,0.5280170365728155,Review Sentiment,Time Since Last Order
U002930,0.4201,0.0,General Potential Customer,7.0,2.0,Keep Current Strategy,2.0,2.0,478.53999999999996,5.0,2.0,2.0,,119.79068580812186,0.1448514857979941,0.4361785587134186,Cart Add Intensity,Browsing Engagement
U002931,-0.01015000000000002,0.0,VVIP Loyal High-Value Customer,5.0,1.0,Keep Current Strategy,116.0,3.0,3293.57,4.0,5.0,3.0,56.665000000000006,104.28790499001794,0.11235161090072829,0.3577100581235219,Cart Add Intensity,Review Sentiment
U002932,0.34,0.0,Dormant High-Value Customer,5.0,3.0,Keep Current Strategy,302.0,3.0,2881.64,2.0,5.0,3.0,,168.76585727834748,0.24752254620515177,0.6860032845708616,Review Sentiment,Purchase Frequency
U002934,0.21075,0.0,Dormant High-Value Customer,5.0,1.0,Keep Current Strategy,330.0,3.0,2455.35,2.0,5.0,3.0,,168.80750406302937,0.24760985410867667,0.6861934189097979,Review Sentiment,Purchase Frequency
U002935,0.0,0.0,Dormant High-Value Customer,10.0,2.0,Keep Current Strategy,183.0,2.0,3498.07,3.0,5.0,2.0,,91.20725069544713,0.08492945786019215,0.2967956930340738,Cart Add Intensity,Review Sentiment
U002936,0.0,0.0,General Potential Customer,3.0,0.0,Keep Current Strategy,379.0,1.0,40.54,1.0,1.0,1.0,,91.75032012579462,0.08606794319091499,0.29920396718204295,Time Since Last Order,Review Sentiment
U002937,0.0,1.0,At-Risk Repeat Customer,4.0,1.0,Keep Current Strategy,159.0,4.0,2373.48,3.0,5.0,4.0,,61.69301225923364,0.023056103129867805,0.18418417846869725,Browsing Engagement,Review Sentiment
U002938,0.496,0.0,General Potential Customer,3.0,2.0,Keep Current Strategy,58.0,1.0,607.55,5.0,3.0,1.0,,146.0497786021241,0.1999007857096691,0.5744326804244401,Purchase Frequency,Time Since Last Order
U002939,0.0,0.0,General Potential Customer,5.0,2.0,Keep Current Strategy,339.0,1.0,61.52,2.0,1.0,1.0,,149.78601026079184,0.20773338444912268,0.5936707721491316,Time Since Last Order,Review Sentiment
U002940,0.0,0.0,General Potential Customer,7.0,0.0,Keep Current Strategy,456.0,1.0,612.66,1.0,3.0,1.0,,84.71224677448696,0.07131339649899737,0.2688852125652097,Time Since Last Order,Review Sentiment
U002941,-0.4767,0.0,At-Risk Repeat Customer,7.0,2.0,Keep Current Strategy,256.0,3.0,761.47,2.0,3.0,3.0,,131.90073054236527,0.17023886264870666,0.5000063298669766,Time Since Last Order,Purchase Frequency
U002942,-0.4404,0.0,General Potential Customer,8.0,1.0,Keep Current Strategy,303.0,2.0,925.72,2.0,3.0,2.0,,119.10644322718494,0.14341704648412187,0.4326148215626143,Browsing Engagement,Review Sentiment
U002944,0.0,0.0,General Potential Customer,2.0,3.0,Keep Current Strategy,233.0,1.0,311.05,3.0,2.0,1.0,,78.89164941344457,0.05911115431543218,0.2453307764159618,Time Since Last Order,Review Sentiment
U002945,0.0,0.0,General Potential Customer,5.0,3.0,Keep Current Strategy,541.0,1.0,287.16,1.0,2.0,1.0,,74.67392632640657,0.05026916175368676,0.22915648188042634,Time Since Last Order,Review Sentiment
U002946,-0.4767,0.0,General Potential Customer,8.0,2.0,Keep Current Strategy,136.0,1.0,281.03,4.0,2.0,1.0,,151.9182019487792,0.2122032898118855,0.6045260426557173,Purchase Frequency,Review Sentiment
U002947,0.5719,0.0,At-Risk Repeat Customer,4.0,1.0,Keep Current Strategy,153.0,4.0,710.0,3.0,3.0,4.0,,119.51099971831063,0.14426515467224174,0.4347210528350224,Cart Add Intensity,Purchase Frequency
U002948,0.3902,0.0,General Potential Customer,6.0,1.0,Keep Current Strategy,21.0,2.0,851.2900000000001,5.0,3.0,2.0,,156.61407874734218,0.22204767903965858,0.628060193127636,Review Sentiment,Time Since Last Order
U002949,-0.01815,0.0,General Potential Customer,2.0,2.0,Keep Current Strategy,49.0,3.0,227.19,5.0,1.0,3.0,,159.06912204207035,0.22719440728681675,0.6401341622766472,Review Sentiment,Purchase Frequency
U002950,0.10064999999999999,1.0,General Potential Customer,6.0,1.0,Keep Current Strategy,8.0,3.0,791.86,5.0,3.0,3.0,,164.4063759239933,0.2383833730273939,0.6657637287471871,Review Sentiment,Purchase Frequency
U002951,0.5538666666666666,0.0,General Potential Customer,6.0,1.0,Keep Current Strategy,426.0,2.0,290.94,1.0,2.0,2.0,,135.70829759303552,0.1782210081916035,0.5201737702325553,Time Since Last Order,Review Sentiment
U002952,0.0,0.0,General Potential Customer,7.0,5.0,Keep Current Strategy,214.0,1.0,565.47,3.0,2.0,1.0,,87.41704802991686,0.0769837148409031,0.2803050493939732,Cart Add Intensity,Review Sentiment
U002953,0.10625999999999998,1.0,General Potential Customer,6.0,1.0,Keep Current Strategy,11.0,2.0,412.13000000000005,5.0,2.0,2.0,241.9375,175.485957165259,0.26161049650157264,0.7158470659446583,Review Sentiment,Browsing Engagement
U002955,0.0,0.0,General Potential Customer,9.0,0.0,Keep Current Strategy,69.0,2.0,133.23000000000002,4.0,1.0,2.0,,69.43988050974123,0.03929656037048629,0.21014814296645748,Browsing Engagement,Review Sentiment
U002956,0.4201,0.0,General Potential Customer,3.0,3.0,Keep Current Strategy,5.0,3.0,236.15,5.0,2.0,3.0,,201.6721699999571,0.31650701159433725,0.8144297568639766,Time Since Last Order,Purchase Frequency
U002958,0.2533666666666667,0.0,At-Risk Repeat Customer,5.0,1.0,Keep Current Strategy,93.0,3.0,1081.36,4.0,3.0,3.0,,145.6195653433328,0.19899889093002196,0.5722017696026209,Review Sentiment,Purchase Frequency
U002959,0.50615,0.0,Dormant High-Value Customer,2.0,0.0,Keep Current Strategy,269.0,2.0,2903.7799999999997,2.0,5.0,2.0,,121.65649958150183,0.1487629591606073,0.4459287743043801,Cart Add Intensity,Review Sentiment
U002960,0.34,0.0,VVIP Loyal High-Value Customer,5.0,3.0,Keep Current Strategy,102.0,3.0,548.22,4.0,2.0,3.0,240.6325,154.91254670187624,0.2184806042509372,0.6195961754727192,Review Sentiment,Purchase Frequency
U002961,0.239275,1.0,VVIP Loyal High-Value Customer,8.0,0.0,Trigger: VIP Concierge Outreach,18.0,4.0,2145.53,5.0,5.0,4.0,,138.61018246395827,0.18430449065696367,0.5355035657978764,Review Sentiment,Time Since Last Order
U002962,-0.18026666666666666,1.0,Dormant High-Value Customer,3.0,2.0,Keep Current Strategy,165.0,3.0,1924.48,3.0,4.0,3.0,,98.44467681993625,0.10010192571508295,0.32977938858762745,Cart Add Intensity,Review Sentiment
U002963,0.047599999999999976,0.0,General Potential Customer,10.0,1.0,Keep Current Strategy,328.0,1.0,243.35,2.0,2.0,1.0,,166.07084254480867,0.2418727442300109,0.673568684459119,Purchase Frequency,Time Since Last Order
U002964,0.0,0.0,General Potential Customer,9.0,0.0,Keep Current Strategy,110.0,2.0,124.53,4.0,1.0,2.0,,54.132635733931124,0.007206605279674469,0.161309236215233,Browsing Engagement,Review Sentiment
U002965,0.0,0.0,General Potential Customer,11.0,0.0,Keep Current Strategy,453.0,2.0,398.76,1.0,2.0,2.0,,104.42941661466486,0.1126482744575118,0.3583995649931692,Time Since Last Order,Review Sentiment
U002966,0.4404,0.0,Dormant High-Value Customer,8.0,1.0,Keep Current Strategy,421.0,2.0,2776.0,1.0,5.0,2.0,,129.27235254822835,0.1647287572686176,0.4860807024011643,Time Since Last Order,Review Sentiment
U002968,0.0,0.0,General Potential Customer,5.0,3.0,Keep Current Strategy,152.0,1.0,59.91,3.0,1.0,1.0,,78.79752887225872,0.05891384095277205,0.24496156812151818,Cart Add Intensity,Review Sentiment
U002969,0.09281428571428571,1.0,Dormant High-Value Customer,2.0,3.0,Keep Current Strategy,226.0,3.0,2804.38,3.0,5.0,3.0,,186.82839401018018,0.2853886678383948,0.7621300790000088,Review Sentiment,Purchase Frequency
U002970,0.17,0.0,General Potential Customer,3.0,0.0,Keep Current Strategy,375.0,1.0,1241.73,2.0,4.0,1.0,5.0075,191.02153756152316,0.2941791321069589,0.7778671971313819,Review Sentiment,Cart Add Intensity
U002972,-0.4404,0.0,VVIP Loyal High-Value Customer,6.0,1.0,Keep Current Strategy,81.0,2.0,1831.72,4.0,4.0,2.0,992.885,206.33671306660403,0.32628571309941823,0.8289118153278986,Review Sentiment,Cart Add Intensity
U002973,0.44639999999999996,0.0,General Potential Customer,6.0,1.0,Keep Current Strategy,309.0,2.0,504.48,2.0,2.0,2.0,83.2,149.16324694551068,0.20642782965384307,0.5904823417997732,Time Since Last Order,Review Sentiment
U002974,0.6696,0.0,General Potential Customer,4.0,0.0,Keep Current Strategy,6.0,2.0,641.39,5.0,3.0,2.0,,150.887873429329,0.21004331939250678,0.5992926532073808,Time Since Last Order,Browsing Engagement
U002976,0.0,0.0,General Potential Customer,4.0,0.0,Keep Current Strategy,382.0,1.0,134.57,1.0,1.0,1.0,,91.75032012579462,0.08606794319091499,0.29920396718204295,Time Since Last Order,Review Sentiment
U002977,0.1101,0.0,VVIP Loyal High-Value Customer,7.0,2.0,Keep Current Strategy,69.0,3.0,3911.99,4.0,5.0,3.0,58.55500000000001,132.54398341081375,0.17158737153863887,0.5034152285441511,Review Sentiment,Purchase Frequency
U002978,0.4404,0.0,General Potential Customer,3.0,0.0,Keep Current Strategy,508.0,1.0,112.33,1.0,1.0,1.0,,173.21891162406632,0.2568578848675923,0.705971186365979,Time Since Last Order,Browsing Engagement
U002979,0.0,0.0,Dormant High-Value Customer,5.0,3.0,Keep Current Strategy,529.0,1.0,1887.1,1.0,4.0,1.0,,75.53291243751768,0.052069931659238095,0.23238883438725746,Time Since Last Order,Review Sentiment
